corpus_key,corpus_display_name,corpus_tier,corpus_unii,corpus_inchikey,gtopdb_ligand_id,gtopdb_name,gtopdb_inchikey,gtopdb_chembl_id,gtopdb_pubchem_cid,matched_on_source_name,normalised_name,ambiguous_pages_for_name,confirmation,interactions_pending
K2:HFDKKNHCYWNNNQ-YOGANYHLSA-N,PANCREATIC POLYPEPTIDE,3,UDH73690IV,HFDKKNHCYWNNNQ-YOGANYHLSA-N,1513,pancreatic polypeptide,,,,pancreatic polypeptide,pancreatic polypeptide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K1:7PQZ90ULIR,PEPTIDE YY HUMAN (3-36),3,7PQZ90ULIR,,1517,PYY-(3-36),,,,PYY-(3-36),pyy 3 36,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:7PQZ90ULIR,PEPTIDE YY HUMAN (3-36),3,7PQZ90ULIR,,1554,PYY-(3-36),,,,PYY-(3-36),pyy 3 36,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:3S51P4W3XQ,Beta-Endorphin Human,3,3S51P4W3XQ,,1643,β-endorphin,JMHFFDIMOUKDCZ-NTXHZHDSSA-N,,16132316,β-endorphin,endorphin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K1:CP58JY9A5J,BETA-ENDORPHIN Human (6-17),3,CP58JY9A5J,,1643,β-endorphin,JMHFFDIMOUKDCZ-NTXHZHDSSA-N,,16132316,β-endorphin,endorphin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K2:YKCWQPZFAFZLBI-UHFFFAOYSA-N,CIBACRON BLUE,3,,YKCWQPZFAFZLBI-UHFFFAOYSA-N,1739,reactive blue-2,JQYMGXZJTCOARG-UHFFFAOYSA-N,CHEMBL1160031,656725,cibacron blue,cibacron blue,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K1:0E43V0BB57,Misoprostol,1,0E43V0BB57,OJLOPKGSLYJEMD-URPKTTJQSA-N,1935,misoprostol (free acid form),CNWGPXZGIIOYDL-MKYGPDKMSA-N,CHEMBL1201377,6436406,misoprostol,misoprostol,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:2BD5112J0I,Relaxin Porcine,3,2BD5112J0I,,1989,relaxin,,,,relaxin,relaxin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K1:2BD5112J0I,Relaxin Porcine,3,2BD5112J0I,,1992,relaxin,,,,relaxin,relaxin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:2BD5112J0I,Relaxin Porcine,3,2BD5112J0I,,1993,relaxin,,,,relaxin,relaxin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2BD5112J0I,Relaxin Porcine,3,2BD5112J0I,,1994,relaxin,,,,relaxin,relaxin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:6E20216Q0L,Somatostatin,2,6E20216Q0L,NHXLMOGPVYXJNR-ATOGVRKGSA-N,2019,SRIF-14,VVEJUSYNERNRME-XGFVQVCISA-N,,44386062,SRIF-14,srif 14,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,14
K1:XW59TYL1XH,Nepadutant,3,XW59TYL1XH,NGCNKEZHGRXHNL-WVWQGFTISA-N,2123,nepadutant,NPSVXOVMLVOMDD-SXRVEDALSA-N,,3086682,nepadutant,nepadutant,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:HFNHAPQMXICKCF-USJMABIRSA-N,UROTENSIN-II,3,QV99Q4C6CR,HFNHAPQMXICKCF-USJMABIRSA-N,2153,urotensin-II,,,,urotensin-II,urotensin ii,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K2:HFNHAPQMXICKCF-USJMABIRSA-N,UROTENSIN-II,3,QV99Q4C6CR,HFNHAPQMXICKCF-USJMABIRSA-N,2154,urotensin-II,,,,urotensin-II,urotensin ii,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K2:HFNHAPQMXICKCF-USJMABIRSA-N,UROTENSIN-II,3,QV99Q4C6CR,HFNHAPQMXICKCF-USJMABIRSA-N,2155,urotensin-II,,,,urotensin-II,urotensin ii,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:4UR7N9Z9MM,Somatorelin,2,4UR7N9Z9MM,,2270,GHRH,,,16132353,GHRH,ghrh,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:MQG94M5EEO,Tesamorelin,1,MQG94M5EEO,,2270,GHRH,,,16132353,GHRH,ghrh,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:660YQ98I10,Potassium Chloride,1,660YQ98I10,WCUXLLCKKVVCTQ-UHFFFAOYSA-M,2339,Cl-,,,312,chloride,chloride,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:LYR4M0NH37,Sodium Cation,1,LYR4M0NH37,FKNQFGJONOIPTF-UHFFFAOYSA-N,2340,Na+,,,923,sodium ion,sodium ion,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,7
K1:8883YP2R6D,Ivermectin,2,8883YP2R6D,,2373,ivermectin,AZSNMRSAGSSBNP-ZLRQRZFZSA-N,,6427057,ivermectin,ivermectin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:295O53K152,Potassium Cation,1,295O53K152,NPYPAHLBTDXSSS-UHFFFAOYSA-N,2381,K+,,,813,potassium ion,potassium ion,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:9K7CJ74ONH,Tenidap,3,9K7CJ74ONH,LXIKEPCNDFVJKC-QXMHVHEDSA-N,2395,tenidap,IZSFDUMVCVVWKW-UHFFFAOYSA-N,CHEMBL1908355,60712,tenidap,tenidap,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:BBX060AN9V,Hydrogen Peroxide,1,BBX060AN9V,MHAJPDPJQMAIIY-UHFFFAOYSA-N,2448,H2O2,,,784,H2O2,h2o2,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K4:menthyl,Menthyl,2,,,2466,frescolat ML,UJNOLBSYLSYIBM-SGUBAKSOSA-N,,62151,(-)-menthyl lactate,menthyl,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:7UJQ5OPE7D,Carbonate Ion,1,7UJQ5OPE7D,BVKZGUZCCUSVTD-UHFFFAOYSA-N,2479,HCl,,,313,hydrogen chloride,hydrogen,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7YNJ3PO35Z,Hydrogen,3,7YNJ3PO35Z,UFHFLCQGNIYNRP-UHFFFAOYSA-N,2479,HCl,,,313,hydrogen chloride,hydrogen,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QTT17582CB,Hydrochloric Acid,2,Q32ZN48698,VEXZGXHMUGYJMC-UHFFFAOYSA-N,2479,HCl,,,313,hydrogen chloride,hydrogen,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7GR9I2683O,Mecasermin,1,7GR9I2683O,,2495,insulin-like growth factor 1,,,,insulin-like growth factor 1,insulin like growth factor 1,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K4:lysophosphatidylcholine,Lysophosphatidylcholine,3,,,2508,lysophosphatidylcholine,RYCNUMLMNKHWPZ-SNVBAGLBSA-N,,5311264,lysophosphatidylcholine,lysophosphatidylcholine,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,5
K1:31C4KY9ESH,Nitric Oxide,2,31C4KY9ESH,MWUXSHHQAYIFBG-UHFFFAOYSA-N,2509,NO,,,145068,INOmax®,inomax,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:2P1P5JB93S,Leconotide,3,2P1P5JB93S,,2534,ω-conotoxin CVID,,,,leconotide,leconotide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:0RP0I19CSC,RS-39604,3,,BKVIWGRFRKLFIO-UHFFFAOYSA-N,254,RS 39604,RLSGBCUXLRMTPF-UHFFFAOYSA-N,CHEMBL83954,182593,RS 39604,rs 39604,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6GK82EC25D,Pyrithione,2,6GK82EC25D,FGVVTMRZYROCTH-UHFFFAOYSA-N,2597,zinc pyrithione,OTPSWLRZXRHDNX-UHFFFAOYSA-L,CHEMBL1200471,415267,zinc pyrithione,zinc pyrithione,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:Y180U02GSB,MK-0767,3,Y180U02GSB,ORZMUVMQJPGFOM-UHFFFAOYSA-N,2677,MK-0767,NFFXEUUOMTXWCX-UHFFFAOYSA-N,CHEMBL24458,151183,MK-0767,mk 0767,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:71ANL51TLA,MENAQUINONE 6,3,71ANL51TLA,PFRQBZFETXBLTP-RCIYGOBDSA-N,2771,vitamin K2,PTWSIIUEOFZCHW-NTCAYCPXSA-N,CHEMBL263382,5280374,vitamin K2,vitamin k2,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:XDBOQJCMEXOPMU-BAHYQGKPSA-N,Elocalcitol,3,,XDBOQJCMEXOPMU-BAHYQGKPSA-N,2785,elocalcitol,LRLWXBHFPGSUOX-GJQYOBCGSA-N,,11396600,elocalcitol,elocalcitol,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:95K54647BZ,Hydroxytamoxifen,3,17197F0KYM,TXUZVZSFRXZGTL-QPLCGJKRSA-N,2817,4-hydroxytamoxifen,DODQJNMQWMSYGS-QPLCGJKRSA-N,CHEMBL10041,5284643,4-hydroxytamoxifen,4 hydroxytamoxifen,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,7
K2:JPBUGVXOVXSGAV-QPLCGJKRSA-N,4'-HYDROXYTAMOXIFEN,3,,JPBUGVXOVXSGAV-QPLCGJKRSA-N,2817,4-hydroxytamoxifen,DODQJNMQWMSYGS-QPLCGJKRSA-N,CHEMBL10041,5284643,4-hydroxytamoxifen,4 hydroxytamoxifen,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,7
HOLD:existing:desoxycorticosterone,Desoxycorticosterone,1,40GP35YQ49,VPGRYOFKCNULNK-ACXQXYJUSA-N,2871,deoxycorticosterone,ZESRJSPZRDMNHY-YFWFAHHUSA-N,CHEMBL1498,6166,deoxycorticosterone,deoxycorticosterone,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:6E0A168OB8,Desoxycorticosterone Acetate,1,6E0A168OB8,VPGRYOFKCNULNK-ACXQXYJUSA-N,2871,deoxycorticosterone,ZESRJSPZRDMNHY-YFWFAHHUSA-N,CHEMBL1498,6166,deoxycorticosterone,deoxycorticosterone,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:4G7DS2Q64Y,Progesterone,1,4G7DS2Q64Y,RJKFOVLPORLFTN-LEKSSAKUSA-N,2879,medroxyprogesterone,FRQMUZJSZHZSGN-HBNHAYAOSA-N,CHEMBL1390,10631,medroxyprogesterone,medroxyprogesterone,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:C2QI4IOI2G,Medroxyprogesterone Acetate,1,C2QI4IOI2G,PSGAAPLEWMOORI-PEINSRQWSA-N,2879,medroxyprogesterone,FRQMUZJSZHZSGN-HBNHAYAOSA-N,CHEMBL1390,10631,medroxyprogesterone,medroxyprogesterone,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:G8X8WT527W,FARNESYL DIPHOSPHATE,3,G8X8WT527W,VWFJDQUYCIWHTN-YFVJMOTDSA-N,2911,farnesyl monophosphate,ALEWCKXBHSDCCT-FBXUGWQNSA-N,,6440220,farnesyl monophosphate,farnesyl,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,5
K1:X71GCJ0HLI,MOCRAVIMOD,3,3YH0N35CE3,IINUNQPYJGJCJI-UHFFFAOYSA-N,2923,mocravimod-phosphate,BZVUYJGCYLMFGX-UHFFFAOYSA-N,,56947075,mocravimod-phosphate,mocravimod,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:3QN8BYN5QF,Fingolimod,2,3QN8BYN5QF,KKGQTZUTZRNORY-UHFFFAOYSA-N,2924,fingolimod-phosphate,LRFKWQGGENFBFO-UHFFFAOYSA-N,CHEMBL114606,9908268,fingolimod-phosphate,fingolimod,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,11
K1:88C55N56UU,"Secretin, Unspecified",3,88C55N56UU,,2943,secretin,,,,secretin,secretin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:D0L9J6I13I,Secretin Porcine,2,D0L9J6I13I,,2943,secretin,,,,secretin,secretin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:G5C4M8847E,Incadronic acid,3,G5C4M8847E,LWRDQHOZTAOILO-UHFFFAOYSA-N,3174,cimadronate,GBBBPWVJGMFZGX-UHFFFAOYSA-N,CHEMBL56253,405386,incadronic acid,incadronic acid,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:1I9001LWY8,N-DESMETHYLCLOZAPINE,3,1I9001LWY8,JNNOSTQEZICQQP-UHFFFAOYSA-N,333,N-desmethylclozapine,HESZUPIXRNZIOI-UHFFFAOYSA-N,,135409468,N-desmethylclozapine,desmethylclozapine,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:H037W1I5AL,LY-255283,3,H037W1I5AL,WCGXJPFHTHQNJL-UHFFFAOYSA-N,3351,LY255283,VSDBVKWYFGKZPY-UHFFFAOYSA-N,,35025716,CGS 23356,cgs 23356,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:Z49JYU6T3P,BGC-20-1531 FREE BASE,3,9QV7JG4XYZ,IXDVRRPNWPOPGV-UHFFFAOYSA-N,3380,BGC201531,BGXAOTTWXYPIQN-UHFFFAOYSA-N,,73755047,BGC20-1531,bgc20 1531,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Z46GXL23LX,OLEYLPHOSPHOCHOLINE,3,Z46GXL23LX,SLVOKEOPLJCHCQ-SEYXRHQNSA-N,3623,oleoyl-lysophosphatidylcholine,YAMUFBLWGFFICM-PTGWMXDISA-N,CHEMBL3093102,16081932,OLPC,olpc,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:K0U68Q2TXA,Corticotropin,1,K0U68Q2TXA,,3633,ACTH,IDLFZVILOHSSID-OVLDLUHVSA-N,CHEMBL1201610,134611880,ACTH,acth,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K2:ZOEFCCMDUURGSE-SQKVDDBVSA-N,Tetracosactide,2,72YY86EA29,ZOEFCCMDUURGSE-SQKVDDBVSA-N,3633,ACTH,IDLFZVILOHSSID-OVLDLUHVSA-N,CHEMBL1201610,134611880,ACTH,acth,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:394XK0IH40,Phosphatidylserine,1,394XK0IH40,TZCPCKNHXULUIY-RGULYWFUSA-N,3638,phosphatidylserine,UNJJBGNPUUVVFQ-ZJUUUORDSA-N,,6323481,phosphatidylserine,phosphatidylserine,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:88C55N56UU,"Secretin, Unspecified",3,88C55N56UU,,3643,secretin,KKNIUBFRGPFELP-UHFFFAOYSA-N,CHEMBL1201488,16129665,secretin,secretin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:D0L9J6I13I,Secretin Porcine,2,D0L9J6I13I,,3643,secretin,KKNIUBFRGPFELP-UHFFFAOYSA-N,CHEMBL1201488,16129665,secretin,secretin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:VPQCHIWQHIOPQS-UHFFFAOYSA-N,AS-99,3,,VPQCHIWQHIOPQS-UHFFFAOYSA-N,383,AS99,FCMUQGWJTIVYIU-UHFFFAOYSA-N,CHEMBL33491,135522368,AS 99,as 99,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:UJ8NQ5Z0VX,Peforelin,2,UJ8NQ5Z0VX,RTASYRSYWSLWJV-CSYZDTNESA-N,3878,GnRH III,,,,GnRH III,gnrh iii,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
HOLD:existing:nafarelin,Nafarelin,1,1X0094V6JV,PPXLVGBVOZLEIW-ITQXDASVSA-N,3902,nafarelin,RWHUEXWOYVBUCI-ITQXDASVSA-N,CHEMBL1201309,25077405,nafarelin,nafarelin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:PPXLVGBVOZLEIW-ITQXDASVSA-N,Nafarelin,2,,PPXLVGBVOZLEIW-ITQXDASVSA-N,3902,nafarelin,RWHUEXWOYVBUCI-ITQXDASVSA-N,CHEMBL1201309,25077405,nafarelin,nafarelin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:AVX3D5A4LM,Thyrotropin alfa,2,AVX3D5A4LM,,3920,TSH,,,,thyrotropin alfa,thyrotropin alfa,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:ZGR06DO97T,Decyl Oleate,3,ZGR06DO97T,SASYSVUEVMOWPL-NXVVXOECSA-N,4030,decyl dihydrogen phosphate,SCIGVHCNNXTQDB-UHFFFAOYSA-N,CHEMBL361255,62532,decyl dihydrogen phosphate,decyl,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:178A96NLP2,Lauryl Alcohol,3,,LQZZUXJYWNFBMV-UHFFFAOYSA-N,4031,dodecylphosphate,TVACALAUIQMRDF-UHFFFAOYSA-L,,1550836,dodecanol phosphate,dodecanol,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:HDC1R2M35U,Empagliflozin,1,HDC1R2M35U,OBWASQILIWPZMG-QZMOQZSNSA-N,4037,EMPA,KJPHTXTWFHVJIG-UHFFFAOYSA-N,CHEMBL2385132,9981404,EMPA,empa,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:ZLT174DL7U,Picrotoxin,3,ZLT174DL7U,,4051,picrotoxin,VJKUPQSHOVKBCO-ZTYBEOBUSA-N,,31304,picrotoxin,picrotoxin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,26
K2:RYEFFICCPKWYML-XZJHJRNISA-N,PICROTOXIN,3,ZLT174DL7U,RYEFFICCPKWYML-XZJHJRNISA-N,4051,picrotoxin,VJKUPQSHOVKBCO-ZTYBEOBUSA-N,,31304,picrotoxin,picrotoxin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,26
K1:5MB77ICE2Q,9-AMINOCAMPTOTHECIN,3,5MB77ICE2Q,FUXVKZWTXQUGMW-FQEVSTJZSA-N,4113,9-anthroic acid,XGWFJBFNAQHLEF-UHFFFAOYSA-N,CHEMBL1513985,2201,9-AC,9 ac,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:372MAR8LH9,Silver Difluoride,3,372MAR8LH9,KWVVTSALYXIJSS-UHFFFAOYSA-L,4126,Ag+,,,,silver,silver,7,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3M4G523W1G,Colloidal Silver,1,3M4G523W1G,BQCADISMDOOEFD-UHFFFAOYSA-N,4126,Ag+,,,,silver,silver,7,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:57N7B0K90A,Silver Cation,2,57N7B0K90A,FOIXSVOLVBLSDH-UHFFFAOYSA-N,4126,Ag+,,,,silver,silver,7,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:81M6Z3D1XE,Silver Iodide,2,81M6Z3D1XE,MSFPLIAKTHOCQP-UHFFFAOYSA-M,4126,Ag+,,,,silver,silver,7,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:95IT3W8JZE,Silver Nitrate,2,95IT3W8JZE,SQGYOTSLMSWVJD-UHFFFAOYSA-N,4126,Ag+,,,,silver,silver,7,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:MWB0804EO7,Silver Chloride,2,MWB0804EO7,HKZLPVFGJNLROG-UHFFFAOYSA-M,4126,Ag+,,,,silver,silver,7,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:ZL6T4Y1XP8,Silver Phosphate,1,ZL6T4Y1XP8,FJOLTQXXWSRAIX-UHFFFAOYSA-K,4126,Ag+,,,,silver,silver,7,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:M1ZRX790SI,Brilliant Blue G,2,M1ZRX790SI,YVNQAIFQFWTPLQ-UHFFFAOYSA-N,4147,brilliant blue G,NIVDAYXBPZLBDP-UHFFFAOYSA-M,,73755082,brilliant blue G,brilliant blue g,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:FXS1BY2PGL,Mercury,2,FXS1BY2PGL,QSHDDOUJBYECFT-UHFFFAOYSA-N,4215,Hg2+,,,,mercury,mercury,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,10
HOLD:existing:pregnenolone,Pregnenolone,3,73R90F7MQ8,OZZAYJQNMKMUSD-DMISRAGPSA-N,4290,pregnenolone sulphate,DIJBBUIOWGGQOP-QGVNFLHTSA-N,CHEMBL1179605,105074,pregnenolone sulphate,pregnenolone,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K1:0G0WWV404B,Pregnenolone Acetate,3,,CRRKVZVYZQXICQ-RJJCNJEVSA-N,4290,pregnenolone sulphate,DIJBBUIOWGGQOP-QGVNFLHTSA-N,CHEMBL1179605,105074,pregnenolone sulphate,pregnenolone,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K1:6LN4W6JJK6,Pregnenolone Succinate,3,6LN4W6JJK6,OZZAYJQNMKMUSD-DMISRAGPSA-N,4290,pregnenolone sulphate,DIJBBUIOWGGQOP-QGVNFLHTSA-N,CHEMBL1179605,105074,pregnenolone sulphate,pregnenolone,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K1:73R90F7MQ8,PREGNENOLONE,3,73R90F7MQ8,ORNBQBCIOKFOEO-QGVNFLHTSA-N,4290,pregnenolone sulphate,DIJBBUIOWGGQOP-QGVNFLHTSA-N,CHEMBL1179605,105074,pregnenolone sulphate,pregnenolone,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K2:URVDQZDQPQVIGE-ZORYXUITSA-N,RYANODINE,3,,URVDQZDQPQVIGE-ZORYXUITSA-N,4303,ryanodine,JJSYXNQGLHBRRK-SFEDZAPPSA-N,,11317883,ryanodine,ryanodine,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,5
K2:LQZBDVDATBCNNN-UHEGPQQHSA-N,TNP-ATP,3,,LQZBDVDATBCNNN-UHEGPQQHSA-N,4324,TNP-ATP,NHXFSKZBEIIARS-UHFFFAOYSA-M,,3035228,TNP-ATP,tnp atp,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:708681952A,AMMONIUM TRICHLOROTELLURATE,3,708681952A,NTCZXUFXVRQSMX-UHFFFAOYSA-N,437,AS101,OZNDSRMQISJHIZ-JWGURIENSA-N,,135476605,AS101,as101,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:E8I3O45DDU,Caficrestat,3,E8I3O45DDU,YRGPAXAVTDMKDK-UHFFFAOYSA-N,4371,B-R13/17K H2 relaxin,,,,AT-001,at 001,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K2:ISLRAQPEXPIKDJ-NSHDSACASA-N,O-BENZYL-l-SERINE,3,,ISLRAQPEXPIKDJ-NSHDSACASA-N,4500,benzylserine,IDGQXGPQOGUGIX-VIFPVBQESA-N,,78457,O-benzyl-L-serine,benzyl l serine,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0C2P5QKL36,SULFOBROMOPHTHALEIN,3,0C2P5QKL36,OHTXTCNTQJFRIG-UHFFFAOYSA-N,4506,bromsulphthalein,GHAFORRTMVIXHS-UHFFFAOYSA-L,,6282,sulfobromophthalein,sulfobromophthalein,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:N7U69T4SZR,Olanzapine,2,BC164W3V2U,KVWDHTXUZHCGIO-UHFFFAOYSA-N,47,olanzapine,WXPNDRBBWZMPQG-UHFFFAOYSA-N,,135398745,olanzapine,olanzapine,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,15
K1:C4V974V932,Indocyanine Green Acid Form,2,C4V974V932,BDBMLMBYCXNVMC-UHFFFAOYSA-N,4844,indocyanine green,MOFVSTNWEDAEEK-UHFFFAOYSA-M,CHEMBL1646,19190,indocyanine green,indocyanine green,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
