molecule_chembl_id,molecule_name,page_key,page_display_name,tier,confirmed_by_corpus_chembl_id
CHEMBL3707386,FERROUS TARTRATE,K1:129CO35H12,Ferrous Arsenate,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:33KM3X4QQW,FERROUS CITRATE,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:39R4TAN1VT,Ferrous Sulfate,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:781E2AXH0K,FERROUS GLUCONATE ANHYDROUS,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:818ZYK7N91,FERROUS SUCCINATE,3,False
CHEMBL3707386,FERROUS TARTRATE,K1:D07L04MRWI,Ferrous Phosphate,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:DI3477D0PI,FERROUS ASCORBATE,3,False
CHEMBL3707386,FERROUS TARTRATE,K1:F5452U54PN,Ferrous Iodide,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:FIZ06U7B2G,SODIUM FERROUS CITRATE,3,False
CHEMBL3707386,FERROUS TARTRATE,K1:GW89581OWR,Ferrous Cation,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:MZ3Q72U52O,Ferrous Carbonate,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:R5L488RY0Q,Ferrous Fumarate,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:S3Y25PHP1W,FERROUS CHLORIDE,3,False
CHEMBL3707386,FERROUS TARTRATE,K1:SFW1D987QV,FERROUS BISGLYCINATE,3,False
CHEMBL3707386,FERROUS TARTRATE,K1:U1B11I423Z,Ferrous Gluconate,2,False
CHEMBL3707386,FERROUS TARTRATE,K1:Z56D82TX8V,FERROUS ASPARTATE,3,False
CHEMBL3707386,FERROUS TARTRATE,K1:ZRW631PTZD,FERROUS TARTRATE,2,True
CHEMBL3707391,TECHNETIUM (99MTC) ETARFOLATIDE,K1:WVU7R99FQ6,Technetium (99mtc) etarfolatide,3,True
CHEMBL3707407,CALCIUM ALGINATE,K1:8C3Z4148WZ,Alginic Acid,2,False
CHEMBL3707407,CALCIUM ALGINATE,K1:8P20S56HZI,CALCIUM ALGINATE,2,True
CHEMBL3707407,CALCIUM ALGINATE,K1:C269C4G2ZQ,SODIUM ALGINATE,2,False
CHEMBL3707447,CALCIUM PANGAMATE,K1:MPQ53A9F5C,Pangamic Acid,3,True
CHEMBL3715108,LACTISOLE SODIUM,K1:K573UZ6O8U,2-(4-METHOXYPHENOXY)PROPANOIC Acid,3,True
CHEMBL3740500,MINNELIDE,K1:15OP6DI2OA,Minnelide Free Acid,3,True
CHEMBL3775741,TIOMOLIBDATE DIAMMONIUM,K1:4V6I63LW1E,TIOMOLIBDATE DIAMMONIUM,3,True
CHEMBL3822503,EXEPORFINIUM CHLORIDE,K1:1912L54M2V,Exeporfinium chloride,3,True
CHEMBL3833041,LECITHIN,K1:1Z74184RGV,Egg Phospholipids,2,True
CHEMBL3833041,LECITHIN,K2:ZZWQHNRGJQENEP-KXQOOQHDSA-N,PHOSPHATIDYLCHOLINE,3,False
CHEMBL3833301,BARBEXACLONE,"COMBO:{K1:LQU92IU8LL,K1:YQE403BP4D}",BARBEXACLONE,2,True
CHEMBL3833302,PRETHCAMIDE,"COMBO:{K1:642I97LB5B,K1:W8TYE9V9BX}",PRETHCAMIDE,3,True
CHEMBL3833303,FERROUS GLUCONATE,K1:129CO35H12,Ferrous Arsenate,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:33KM3X4QQW,FERROUS CITRATE,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:39R4TAN1VT,Ferrous Sulfate,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:3M6325NY1R,IRON ISOMALTOSIDE 1000,3,False
CHEMBL3833303,FERROUS GLUCONATE,K1:6897GXD6OE,Ferric carboxymaltose,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:781E2AXH0K,FERROUS GLUCONATE ANHYDROUS,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:818ZYK7N91,FERROUS SUCCINATE,3,False
CHEMBL3833303,FERROUS GLUCONATE,K1:87PZU03K0K,Ferric Oxyhydroxide,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:CC9149U2QX,SODIUM FERRIC GLUCONATE COMPLEX,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:D07L04MRWI,Ferrous Phosphate,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:DI3477D0PI,FERROUS ASCORBATE,3,False
CHEMBL3833303,FERROUS GLUCONATE,K1:E1UOL152H7,Iron,1,False
CHEMBL3833303,FERROUS GLUCONATE,K1:F5452U54PN,Ferrous Iodide,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:FIZ06U7B2G,SODIUM FERROUS CITRATE,3,False
CHEMBL3833303,FERROUS GLUCONATE,K1:FZ7NYF5N8L,Iron Sucrose,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:GW89581OWR,Ferrous Cation,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:MZ3Q72U52O,Ferrous Carbonate,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:R5L488RY0Q,Ferrous Fumarate,2,False
CHEMBL3833303,FERROUS GLUCONATE,K1:S3Y25PHP1W,FERROUS CHLORIDE,3,False
CHEMBL3833303,FERROUS GLUCONATE,K1:SFW1D987QV,FERROUS BISGLYCINATE,3,False
CHEMBL3833303,FERROUS GLUCONATE,K1:U1B11I423Z,Ferrous Gluconate,2,True
CHEMBL3833303,FERROUS GLUCONATE,K1:Z56D82TX8V,FERROUS ASPARTATE,3,False
CHEMBL3833303,FERROUS GLUCONATE,K1:ZRW631PTZD,FERROUS TARTRATE,2,False
CHEMBL3833304,TOSITUMOMAB 131I,K1:K1KT5M40JC,Tositumomab I-131,3,True
CHEMBL3833305,POTASSIUM PERMANGANATE,K1:00OT1QX5U4,POTASSIUM PERMANGANATE,2,True
CHEMBL3833305,POTASSIUM PERMANGANATE,K1:2BL953CCZ2,Permanganate Ion,2,False
CHEMBL3833307,SATRALIZUMAB,K1:YB18NF020M,Satralizumab,1,True
CHEMBL3833320,EPTINEZUMAB,K1:8202AY8I7H,Eptinezumab,2,True
CHEMBL3833320,EPTINEZUMAB,K1:8202AY8I7H#jjmr,Eptinezumab-Jjmr,2,False
CHEMBL3833321,LECANEMAB,K1:12PYH0FTU9,Lecanemab,1,True
CHEMBL3833321,LECANEMAB,K1:12PYH0FTU9#irmb,Lecanemab-Irmb,2,False
CHEMBL3833324,GOLD AU 198,K1:027828ZV5Q,Gold (198au) colloidal,3,True
CHEMBL3833325,CARBASPIRIN CALCIUM,"COMBO:{K1:8W8T17847W,K1:R16CO5Y76E}",CARBASPIRIN CALCIUM,3,True
CHEMBL3833326,GADOTERIC ACID,K1:1HTE449DGZ,Tetraxetan,2,False
CHEMBL3833326,GADOTERIC ACID,K1:L0ND3981AG,GADOTERATE MEGLUMINE,2,False
CHEMBL3833326,GADOTERIC ACID,K1:QVF9Y6955W,Gadoteric acid,3,True
CHEMBL3833327,INOSINE PRANOBEX,"COMBO:{K1:04Z20NMK31,K1:5A614L51CT}",INOSINE PRANOBEX,2,True
CHEMBL3833329,ERENUMAB,K1:I5I8VB78VT,Erenumab,2,True
CHEMBL3833329,ERENUMAB,K1:I5I8VB78VT#aooe,Erenumab-Aooe,2,False
CHEMBL3833333,NABIXIMOLS,"COMBO:{K1:19GBJ60SN5,K1:7J8897W37S}",NABIXIMOLS,1,True
CHEMBL3833333,NABIXIMOLS,K1:19GBJ60SN5,Cannabidiol,1,False
CHEMBL3833333,NABIXIMOLS,K1:7J8897W37S,Dronabinol,1,False
CHEMBL3833336,ALUMINUM CLOFIBRATE,K1:53PF01Q249,Clofibric Acid,3,False
CHEMBL3833346,TOFERSEN,K1:2NU6F9601K,Tofersen,2,True
CHEMBL3833347,DEANOL ACEGLUMATE,"COMBO:{K1:2N6K9DRA24,K2:RFMMMVDNIPUKGG-UHFFFAOYSA-N}",DEANOL ACEGLUMATE,3,True
CHEMBL3833347,DEANOL ACEGLUMATE,K1:2N6K9DRA24,Deanol,1,False
CHEMBL3833348,BISMUTH SUBNITRATE,K1:62TEY51RR1,Bismuth Subsalicylate,2,False
CHEMBL3833348,BISMUTH SUBNITRATE,K1:A6I4E79QF1,Bismuth Oxide,2,False
CHEMBL3833348,BISMUTH SUBNITRATE,K1:H19J064BA5,Bismuth Subnitrate,2,True
CHEMBL3833348,BISMUTH SUBNITRATE,K1:U015TT5I8H,Bismuth,2,False
CHEMBL3833349,FERRIC CITRATE (59FE) [INJECTION],K1:5171JCI1D5,Ferric (59fe) citrate injection,3,True
CHEMBL3833354,SULFATOLAMIDE,"COMBO:{K1:58447S8P4L,K1:MXF9G4I1V5}",SULFATOLAMIDE,3,True
CHEMBL3833355,PHENYLMERCURIC BORATE,K1:61RG8BXK1F,Phenylmercuric borate,3,True
CHEMBL3833357,BEGELOMAB,K1:360N6PY2A1,Begelomab,3,True
CHEMBL3833359,COBAMAMIDE,K1:F0R1QK73KB,Cobamamide,2,True
CHEMBL3833367,SATRAPLATIN,K1:8D7B37T28G,Satraplatin,3,True
CHEMBL3833373,AVELUMAB,K1:52CMI0WC3Y,Atezolizumab,1,False
CHEMBL3833373,AVELUMAB,K1:KXG2PJ551I,Avelumab,1,True
CHEMBL3833378,PENIMEPICYCLINE,"COMBO:{K1:PQ3P6082I5,K1:Z61I075U2W}",PENIMEPICYCLINE,3,True
CHEMBL3833379,SODIUM AUROTIOSULFATE,K1:6GKU52ZCI0,GOLD SODIUM THIOSULFATE ANHYDROUS,3,False
CHEMBL3833379,SODIUM AUROTIOSULFATE,K1:CKS1YQ9W1J,Sodium aurotiosulfate,3,True
CHEMBL3833381,MERBROMIN,K1:M0T18YH28D,Merbromin,2,True
CHEMBL3833384,EFLAPEGRASTIM,K1:UT99UG9QJX,Eflapegrastim,2,True
CHEMBL3833384,EFLAPEGRASTIM,K1:UT99UG9QJX#xnst,Eflapegrastim-Xnst,2,False
CHEMBL3833393,EMICIZUMAB,K1:7NL2E3F6K3,Emicizumab,2,True
CHEMBL386768,EDOTREOTIDE YTTRIUM,K3:CHEMBL386768,EDOTREOTIDE YTTRIUM,3,True
CHEMBL3931782,MOLIDUSTAT SODIUM,K1:9JH486CZ13,MOLIDUSTAT,3,False
CHEMBL3931782,MOLIDUSTAT SODIUM,K1:CI0NE7C96T,MOLIDUSTAT SODIUM,3,True
CHEMBL3969876,IMARIKIREN HYDROCHLORIDE,K1:01IC75R817,Imarikiren,3,True
CHEMBL3989406,ENALAPRILAT,K1:Q508Q118JM,Enalaprilat Anhydrous,1,True
CHEMBL3989504,SITAFLOXACIN,K1:3GJC60U4Q8,Sitafloxacin Anhydrous,3,False
CHEMBL3989507,EDETATE DISODIUM,HOLD:existing:anhydrous-citric-acid,Anhydrous Citric Acid,2,False
CHEMBL3989507,EDETATE DISODIUM,HOLD:existing:potassium-citrate,Potassium Citrate,2,False
CHEMBL3989507,EDETATE DISODIUM,HOLD:existing:sodium-succinate,Sodium Succinate,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:0YPR65R21J,SODIUM SULFATE,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:1699G8679Z,Sodium Polystyrene Sulfonate,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:22ADO53M6F,"Sodium Phosphate, Dibasic",2,False
CHEMBL3989507,EDETATE DISODIUM,K1:3075U8R23D,Sodium Oxide,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:36KCS0R750,SODIUM SULFATE ANHYDROUS,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:40UIR9Q29H,Butyric Acid,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:411VRN1TV4,Nitric Acid,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:451W47IQ8X,Compound solution of sodium chloride,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:45P3261C7T,Sodium Carbonate,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:50LH4BZ6MD,4-BIPHENYLOL,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:55X04QC32I,SODIUM HYDROXIDE,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:6326W0DRHY,Tetradecyl Hydrogen Sulfate (ESTER),2,False
CHEMBL3989507,EDETATE DISODIUM,K1:7UJQ5OPE7D,Carbonate Ion,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:8M4L3H2ZVZ,SODIUM NITRATE,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:8MDF5V39QO,Sodium Bicarbonate,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:8ZYQ1474W7,Sodium Fluoride,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:9G34HU7RV0,Edetic Acid,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:B22547B95K,Trisodium Citrate Dihydrate,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:CI71S98N1Z,Dibasic Potassium Phosphate,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:D888C394VO,Mcpa,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:F5WR8N145C,Sodium Iodide,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:JHU490RVYR,PROPIONIC ACID,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:KH7I04HPUU,"Sodium Phosphate, Monobasic",2,False
CHEMBL3989507,EDETATE DISODIUM,K1:LC1V549NOM,Sodium Bromide,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:LYR4M0NH37,Sodium Cation,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:M7Y086VB5G,.ALPHA.-D-GLUCURONIC Acid,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:NPT6P8P3UU,Potassium Bitartrate,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:NVG71ZZ7P0,Sodium Acetate Anhydrous,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:OBL58JN025,Caprylic Acid,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:OJ245FE5EU,Sodium Benzoate,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:P2Y1C6M9PS,"Sodium LACTATE, L-",1,False
CHEMBL3989507,EDETATE DISODIUM,K1:P699N4QOWE,Monosodium Succinate,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:PQ6CK8PD0R,Ascorbic acid,1,False
CHEMBL3989507,EDETATE DISODIUM,K1:QTO9JB4MDD,SODIUM TARTRATE,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:R4R8J0Q44B,Gluconic Acid,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:RS7A450LGA,Anhydrous Trisodium Citrate,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:SX01TZO3QZ,"Sodium PHOSPHATE, TRIBASIC, Anhydrous",2,False
CHEMBL3989507,EDETATE DISODIUM,K1:TU7HW0W0QT,Compound solution of sodium lactate,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:WIQ1H85SYP,Sodium Salicylate,2,False
CHEMBL3989507,EDETATE DISODIUM,K1:X6T6YN87SU,POTASSIUM SODIUM HYDROGEN CITRATE,3,False
CHEMBL3989507,EDETATE DISODIUM,K4:trisodium,Anhydrous Trisodium,1,False
CHEMBL3989515,PENICILLIN G BENZATHINE,"COMBO:{K1:4Z8Y51M438,K1:Q42T66VG0C}",PENICILLIN G PROCAINE,2,False
CHEMBL3989515,PENICILLIN G BENZATHINE,K1:Q42T66VG0C,Penicillin G,2,False
CHEMBL3989520,HISTAMINE PHOSPHATE,K1:820484N8I3,Histamine,2,False
CHEMBL3989562,TERAZOSIN HYDROCHLORIDE,K1:8L5014XET7,Terazosin,2,True
CHEMBL3989569,IBANDRONATE SODIUM,K1:UMD7G2653W,Ibandronic acid,2,True
CHEMBL3989676,OXYPHENBUTAZONE,K1:A7D84513GV,Oxyphenbutazone Anhydrous,1,False
CHEMBL3989691,ELTROMBOPAG OLAMINE,K1:S56D65XJ9G,Eltrombopag,2,True
CHEMBL3989695,REGADENOSON,K1:7AXV542LZ4,Regadenoson Anhydrous,2,False
CHEMBL3989696,RAMOPLANIN,K1:0WX9996O2G,Ramoplanin,3,True
CHEMBL3989698,TRANYLCYPROMINE SULFATE,K1:3E3V44J4Z9,Tranylcypromine,2,True
CHEMBL3989698,TRANYLCYPROMINE SULFATE,K1:7ZAT6ES870,Tranylcypromine Sulfate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,HOLD:existing:anhydrous-citric-acid,Anhydrous Citric Acid,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,HOLD:existing:potassium-citrate,Potassium Citrate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,HOLD:existing:sodium-succinate,Sodium Succinate,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:0YPR65R21J,SODIUM SULFATE,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:1699G8679Z,Sodium Polystyrene Sulfonate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:22ADO53M6F,"Sodium Phosphate, Dibasic",2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:3075U8R23D,Sodium Oxide,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:36KCS0R750,SODIUM SULFATE ANHYDROUS,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:40UIR9Q29H,Butyric Acid,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:411VRN1TV4,Nitric Acid,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:451W47IQ8X,Compound solution of sodium chloride,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:45P3261C7T,Sodium Carbonate,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:50LH4BZ6MD,4-BIPHENYLOL,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:55X04QC32I,SODIUM HYDROXIDE,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:6326W0DRHY,Tetradecyl Hydrogen Sulfate (ESTER),2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:7UJQ5OPE7D,Carbonate Ion,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:8M4L3H2ZVZ,SODIUM NITRATE,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:8MDF5V39QO,Sodium Bicarbonate,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:8ZYQ1474W7,Sodium Fluoride,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:B22547B95K,Trisodium Citrate Dihydrate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:CI71S98N1Z,Dibasic Potassium Phosphate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:D888C394VO,Mcpa,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:F5WR8N145C,Sodium Iodide,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:JHU490RVYR,PROPIONIC ACID,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:KH7I04HPUU,"Sodium Phosphate, Monobasic",2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:LC1V549NOM,Sodium Bromide,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:LYR4M0NH37,Sodium Cation,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:M7Y086VB5G,.ALPHA.-D-GLUCURONIC Acid,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:NPT6P8P3UU,Potassium Bitartrate,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:NVG71ZZ7P0,Sodium Acetate Anhydrous,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:OBL58JN025,Caprylic Acid,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:OJ245FE5EU,Sodium Benzoate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:P2Y1C6M9PS,"Sodium LACTATE, L-",1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:P699N4QOWE,Monosodium Succinate,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:PQ6CK8PD0R,Ascorbic acid,1,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:QTO9JB4MDD,SODIUM TARTRATE,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:R4R8J0Q44B,Gluconic Acid,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:RS7A450LGA,Anhydrous Trisodium Citrate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:SX01TZO3QZ,"Sodium PHOSPHATE, TRIBASIC, Anhydrous",2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:TU7HW0W0QT,Compound solution of sodium lactate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:WIQ1H85SYP,Sodium Salicylate,2,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K1:X6T6YN87SU,POTASSIUM SODIUM HYDROGEN CITRATE,3,False
CHEMBL3989705,SODIUM PROPIONATE MONOHYDRATE,K4:trisodium,Anhydrous Trisodium,1,False
CHEMBL3989727,VITAMIN E,K1:7QWA1RIO01,Alpha-Tocopherol,2,False
CHEMBL3989727,VITAMIN E,K1:9U6A490501,.BETA.-TOCOPHEROL,1,True
CHEMBL3989727,VITAMIN E,K1:LU4B53JYVE,".ALPHA.-TOCOPHEROL SUCCINATE, D-",3,False
CHEMBL3989727,VITAMIN E,K1:N9PR3490H9,".ALPHA.-TOCOPHEROL, D-",2,False
CHEMBL3989727,VITAMIN E,K1:WR1WPI7EW8,".ALPHA.-TOCOPHEROL ACETATE, DL-",3,False
CHEMBL3989727,VITAMIN E,K2:ZAKOWWREFLAJOT-ADUHFSDSSA-N,TOCOPHEROL ACETATE,1,False
CHEMBL3989751,NEOMYCIN,K1:I16QD7X297,Neomycin,1,True
CHEMBL3989777,TRIENTINE HYDROCHLORIDE,K1:SJ76Y07H5F,Trientine,2,True
CHEMBL3989803,DIPYRONE,K1:934T64RMNJ,Metamizole,1,True
CHEMBL3989806,IODIPAMIDE MEGLUMINE,"COMBO:{K1:6HG8UB2MUY,K1:TKQ858A3VW}",IODIPAMIDE MEGLUMINE,2,True
CHEMBL3989806,IODIPAMIDE MEGLUMINE,K1:TKQ858A3VW,Adipiodone,1,False
CHEMBL3989820,ZOLPIDEM TARTRATE,K1:7K383OQI23,Zolpidem,1,True
CHEMBL3989825,CYCLOGUANIL PAMOATE,K1:26RM326WVN,Cycloguanil,3,True
CHEMBL3989843,TRANYLCYPROMINE,K1:3E3V44J4Z9,Tranylcypromine,2,False
CHEMBL3989843,TRANYLCYPROMINE,K1:7ZAT6ES870,Tranylcypromine Sulfate,2,False
CHEMBL3989885,TRIMEPRAZINE TARTRATE,K1:76H78MJJ52,Alimemazine,2,True
CHEMBL3989885,TRIMEPRAZINE TARTRATE,K1:FF3207A72P,Trimeprazine,2,False
CHEMBL3989887,TACROLIMUS,K1:83HN0GTJ6D,Ciclosporin,1,False
CHEMBL3989887,TACROLIMUS,K1:Y5L2157C4J,Tacrolimus Anhydrous,1,False
CHEMBL3989893,MEPARTRICIN,K2:GVEVTKSEPQUIJA-FCUPBDNZSA-N,Mepartricin,3,True
CHEMBL3989928,REZAFUNGIN ACETATE,K1:G013B5478J,Rezafungin,2,True
CHEMBL3989966,CONTEZOLID ACEFOSAMIL,K1:CJZ0KB5903,MRX-4,3,True
CHEMBL3989977,EMAPALUMAB,K1:3S252O2Z4X,Emapalumab,2,True
CHEMBL3989977,EMAPALUMAB,K1:3S252O2Z4X#lzsg,Emapalumab-Lzsg,2,False
CHEMBL3989986,RAVULIZUMAB,K1:C3VX249T6L,Ravulizumab,2,True
CHEMBL3989986,RAVULIZUMAB,K1:C3VX249T6L#cwvz,Ravulizumab-Cwvz,2,False
CHEMBL3989987,PATISIRAN,K1:50FKX8CB2Y,Patisiran,2,True
CHEMBL3989989,AXICABTAGENE CILOLEUCEL,K1:U2I8T43Y7R,Axicabtagene ciloleucel,2,True
CHEMBL3990008,TABELECLEUCEL,K1:G3NJ7M8N4H,Tabelecleucel,2,True
CHEMBL3990014,MIRIKIZUMAB,K1:Z7HVY03PHP,Mirikizumab,1,True
CHEMBL3990014,MIRIKIZUMAB,K1:Z7HVY03PHP#mrkz,Mirikizumab-Mrkz,2,False
CHEMBL3990026,ELAPEGADEMASE,K1:9R3D3Y0UHS,Elapegademase,2,True
CHEMBL3990026,ELAPEGADEMASE,K1:9R3D3Y0UHS#lvlr,Elapegademase-Lvlr,2,False
CHEMBL3990029,RISANKIZUMAB,K1:90ZX3Q3FR7,Risankizumab,1,True
CHEMBL3990029,RISANKIZUMAB,K1:90ZX3Q3FR7#rzaa,Risankizumab-Rzaa,2,False
CHEMBL3990033,INCLISIRAN,K1:UOW2C71PG5,Inclisiran,1,True
CHEMBL3990034,FIDANACOGENE ELAPARVOVEC,K1:413EU9081Y,Fidanacogene elaparvovec,2,True
CHEMBL3990039,MARSTACIMAB,K1:0UB3OA67O7,Marstacimab,2,True
CHEMBL3990039,MARSTACIMAB,K1:0UB3OA67O7#hncq,Marstacimab-Hncq,2,False
CHEMBL3990041,NADOFARAGENE FIRADENOVEC,K1:0OOS09O1FH,Nadofaragene firadenovec,2,True
CHEMBL3990854,CERIUM OXALATE,K1:30K4522N6T,Cerium,3,False
CHEMBL3990854,CERIUM OXALATE,K1:619G5K328Y,Ceric Oxide,2,False
CHEMBL3990854,CERIUM OXALATE,K1:96P72VE680,CERIUM OXALATE,2,True
CHEMBL405110,METHYLENE BLUE ANHYDROUS,K1:ZMZ79891ZH,Methylene Blue Cation,1,False
CHEMBL4061538,PX-478,K1:55OBY93SEP,PX-478 Free Base,3,True
CHEMBL411675,EOSIN Y SODIUM,K2:AZXGXVQWEUFULR-UHFFFAOYSA-N,EOSIN Y SODIUM,3,True
CHEMBL413376,SURAMIN HEXASODIUM,K1:6032D45BEM,Suramin,3,False
CHEMBL414804,OXALIPLATIN,K1:88RM10ID0P,"1,2-DIAMINOCYCLOHEXANE, TRANS-(-)-",2,False
CHEMBL414804,OXALIPLATIN,K1:X0LJ304HK9,"OXALIPLATIN, C14-",2,True
CHEMBL4164059,PITOLISANT HYDROCHLORIDE,K1:4BC83L4PIY,Pitolisant,1,True
CHEMBL4173394,BRILLIANT BLUE G,K1:M1ZRX790SI,Brilliant Blue G,2,True
CHEMBL419213,LISINOPRIL,K1:7IC4BO7D3R,Acexamic acid,3,False
CHEMBL419213,LISINOPRIL,K1:7Q3P4BS2FD,Lisinopril Anhydrous,1,False
CHEMBL428971,RHODAMINE,K2:CVAVMIODJQHEEH-UHFFFAOYSA-O,RHODAMINE,3,True
CHEMBL4297109,OXITROPIUM BROMIDE,K2:NVOYVOBDTVTBDX-AGUVMIOSSA-N,Oxitropium bromide,3,True
CHEMBL4297146,TIQUIZIUM BROMIDE,K2:ZGSDGGRVFIYKKE-UHFFFAOYSA-N,Tiquizium bromide,3,True
CHEMBL4297166,TEICOPLANIN,K1:4U3D3YY81M,Teicoplanin,3,True
