page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
target/kcnq1,target/lt4r2,390,0.5039,false,false,hub,hub
target/kir2-3,target/p2y12,390,0.5039,false,false,hub,hub
target/klrba,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5039,false,false,hub,hub
target/mdr1a,target/tlr4,390,0.5039,false,false,hub,hub
target/monoamine-oxidase-b,target/pregnane-x-receptor,390,0.5039,false,false,hub,hub
target/pde9a,target/q9z1j7,390,0.5039,false,false,hub,hub
target/pgrc1,target/progesterone-receptor-progesterone-receptor-prgr-human,390,0.5039,false,false,hub,hub
target/prostaglandin-biosynthetic-process,target/sulfonylurea-receptors-k-atp-channels,390,0.5039,false,false,hub,hub
target/prostaglandin-secretion,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5039,false,false,hub,hub
target/5-hydroxytryptamine-receptor-1a,target/adrenergic-receptor-alpha-1,390,0.5038,false,false,hub,hub
target/5-hydroxytryptamine-receptor-2a,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5038,false,false,hub,hub
target/abcg2,target/kcna5,390,0.5038,false,false,hub,hub
target/abl2,target/il13,390,0.5038,false,false,hub,hub
target/abl2,target/lt4r2,390,0.5038,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/trpm8,390,0.5038,false,false,hub,hub
target/aoxa,target/mdr1a,390,0.5038,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/progesterone-receptor-progesterone-receptor-prgr-human,390,0.5038,false,false,hub,hub
target/asic3,target/m3k7,390,0.5038,false,false,hub,hub
target/bacterial-dna-gyrase,target/prostaglandin-secretion,390,0.5038,false,false,hub,hub
target/beta-2-adrenergic-receptor-beta-2-adrenergic-receptor,target/prostaglandin-biosynthetic-process,390,0.5038,false,false,hub,hub
target/bmx,target/hdac9,390,0.5038,false,false,hub,hub
target/c-jun-n-terminal-kinase-1,target/serotonin-3-receptor,390,0.5038,false,false,hub,hub
target/cac1a,target/finc,390,0.5038,false,false,hub,hub
target/carbonic-anhydrase-vii,target/monoamine-oxidase-a,390,0.5038,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/hypoxia-inducible-factor-1-alpha,390,0.5038,false,false,hub,hub
target/cyp19a1,target/hmdh,390,0.5038,false,false,hub,hub
target/cytochrome-p450-2c19,target/glun1,390,0.5038,false,false,hub,hub
target/cytochrome-p450-2c19,target/topoisomerase-iv,390,0.5038,false,false,hub,hub
target/dna-topoisomerase-1,target/phosphodiesterase-4a,390,0.5038,false,false,hub,hub
target/dna-topoisomerase-1,target/serotonin-7-receptor,390,0.5038,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/hypoxia-inducible-factor-1-alpha,390,0.5038,false,false,hub,hub
target/dopamine-d2-receptor-chembl339,target/serotonin-3-receptor,390,0.5038,false,false,hub,hub
target/enpp2,target/vitamin-d-receptor,390,0.5038,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/kcma1,390,0.5038,false,false,hub,hub
target/hepatitis-b-virus,target/oxytocin-receptor,390,0.5038,false,false,hub,hub
target/hmdh,target/lkha4,390,0.5038,false,false,hub,hub
target/hmdh,target/maoa,390,0.5038,false,false,hub,hub
target/il2ra,target/q9z1j7,390,0.5038,false,false,hub,hub
target/kcnk2,target/pdpk1,390,0.5038,false,false,hub,hub
target/kcnq1,target/opioid-receptors-mu-kappa-delta,390,0.5038,false,false,hub,hub
target/klrba,target/tpa,390,0.5038,false,false,hub,hub
target/lipid-oxidation,target/mycobacterium-tuberculosis-h37rv,390,0.5038,false,false,hub,hub
target/m2-receptor,target/nicotinic-acetylcholine-receptor-4-subunit,390,0.5038,false,false,hub,hub
target/macrophage-stimulating-protein-receptor,target/tspo,390,0.5038,false,false,hub,hub
target/neuronal-acetylcholine-receptor-alpha3-beta4,target/tlr4,390,0.5038,false,false,hub,hub
target/nicotinic-acetylcholine-receptor-4-subunit,target/p2y2-receptor,390,0.5038,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/serotonin-1a-receptor-chembl273,390,0.5038,false,false,hub,hub
target/npy1r,target/tspo,390,0.5038,false,false,hub,hub
target/platelet-activating-factor-receptor,target/prostaglandin-secretion,390,0.5038,false,false,hub,hub
target/protein-farnesyltransferase,target/rxfp1,390,0.5038,false,false,hub,hub
target/reactive-oxygen-species-biosynthetic-process,target/topoisomerase-iv,390,0.5038,false,false,hub,hub
target/serotonin-3-receptor-chembl2111332,target/trpm8,390,0.5038,false,false,hub,hub
target/t2r31,target/tlr4,390,0.5038,false,false,hub,hub
target/tlr4,target/tn13b,390,0.5038,false,false,hub,hub
target/5-hydroxytryptamine-receptor-2a,target/dopamine-beta-hydroxylase,390,0.5037,false,false,hub,hub
target/acvr1,target/m3k7,390,0.5037,false,false,hub,hub
target/acvr1,target/sulfonylurea-receptors-k-atp-channels,390,0.5037,false,false,hub,hub
target/adrenergic-receptor-alpha-2-chembl2095158,target/prostaglandin-secretion,390,0.5037,false,false,hub,hub
target/aoxa,target/ret4,390,0.5037,false,false,hub,hub
target/at1a1,target/cp51,390,0.5037,false,false,hub,hub
target/cox-2,target/glun1,390,0.5037,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/pi3k-akt-signaling-pathway,390,0.5037,false,false,hub,hub
target/dopamine-d2-receptor-chembl339,target/monoamine-oxidase-a,390,0.5037,false,false,hub,hub
target/enpp2,target/ret4,390,0.5037,false,false,hub,hub
target/hepatitis-c-virus,target/tysy,390,0.5037,false,false,hub,hub
target/hepg2,target/protein-farnesyltransferase,390,0.5037,false,false,hub,hub
target/histone-deacetylase-8,target/vitamin-d-receptor,390,0.5037,false,false,hub,hub
target/ita4,target/map2,390,0.5037,false,false,hub,hub
target/muscarinic-acetylcholine-receptor-m4,target/xanthine-dehydrogenase,390,0.5037,false,false,hub,hub
target/d-dopamine-receptor-d-2-dopamine-receptor-drd2-human,target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,390,0.5036,false,false,hub,hub
target/mtlr,target/pd2r,390,0.5036,false,false,hub,hub
target/cp1b1,target/enpp2,390,0.5035,false,false,hub,hub
target/cltr2,target/taar1,390,0.5034,false,false,hub,hub
target/muscarinic-acetylcholine-receptor-m2,target/muscarinic-acetylcholine-receptor-m4,390,0.5034,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/aoc3,390,0.5032,false,false,hub,hub
target/aoc3,target/mmp13-mmp13,390,0.5032,false,false,hub,hub
target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,target/vrac,390,0.5032,false,false,hub,hub
target/5ht1f,target/angiogenesis,390,0.5031,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/phosphodiesterase-4a,390,0.5031,false,false,hub,hub
target/alpha-1a-adrenergic-receptor,target/hepatitis-b-virus,390,0.5031,false,false,hub,hub
target/comt,target/h2-receptor,390,0.5031,false,false,hub,hub
target/cyp11b1,target/serotonin-2-receptor,390,0.5031,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/scn1b,390,0.5031,false,false,hub,hub
target/d1-receptor,target/pgrc1,390,0.5031,false,false,hub,hub
target/hepatitis-c-virus,target/vrac,390,0.5031,false,false,hub,hub
target/hmg-coa-reductase,target/pncb,390,0.5031,false,false,hub,hub
target/hmg-coa-reductase,target/pregnane-x-receptor,390,0.5031,false,false,hub,hub
target/hmg-coa-reductase,target/prostaglandin-secretion,390,0.5031,false,false,hub,hub
target/kir2-3,target/ren,390,0.5031,false,false,hub,hub
target/m2-receptor,target/pgrc1,390,0.5031,false,false,hub,hub
target/phosphodiesterase-4a,target/smooth-muscle-contraction,390,0.5031,false,false,hub,hub
target/serotonin-1d-receptor,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5031,false,false,hub,hub
target/serotonin-2-receptor,target/tspo,390,0.5031,false,false,hub,hub
target/5-hydroxytryptamine-receptor-1a,target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,390,0.503,false,false,hub,hub
target/abcb1,target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,390,0.503,false,false,hub,hub
target/abcb1,target/pregnane-x-receptor,390,0.503,false,false,hub,hub
target/abcg2,target/integrin-alpha-iib-beta-3,390,0.503,false,false,hub,hub
target/abcg2,target/trpc4,390,0.503,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/h2-receptor,390,0.503,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.503,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/prostaglandin-secretion,390,0.503,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/rxfp1,390,0.503,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/cac1a,390,0.503,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/topoisomerase-iv,390,0.503,false,false,hub,hub
target/anandamide-amidohydrolase,target/angiogenesis,390,0.503,false,false,hub,hub
target/angiogenesis,target/dna-topoisomerase-1,390,0.503,false,false,hub,hub
target/angiogenesis,target/tysy,390,0.503,false,false,hub,hub
target/aoxa,target/aryl-hydrocarbon-receptor,390,0.503,false,false,hub,hub
target/aoxa,target/kir2-3,390,0.503,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/histamine-h2-receptor,390,0.503,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/map2,390,0.503,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/pncb,390,0.503,false,false,hub,hub
target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,target/serotonin-1d-receptor,390,0.503,false,false,hub,hub
target/beta-amyloid-a4-protein,target/serotonin-3-receptor,390,0.503,false,false,hub,hub
target/catechol-o-methyltransferase,target/lt4r2,390,0.503,false,false,hub,hub
target/cell-proliferation,target/tspo,390,0.503,false,false,hub,hub
target/clk1,target/hepatitis-b-virus,390,0.503,false,false,hub,hub
target/clk1,target/prostaglandin-secretion,390,0.503,false,false,hub,hub
target/co5,target/vrac,390,0.503,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/serotonin-3-receptor-chembl2111332,390,0.503,false,false,hub,hub
target/cysltr1,target/pgrc1,390,0.503,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/pd2r,390,0.503,false,false,hub,hub
target/glun1,target/tspo,390,0.503,false,false,hub,hub
target/gpr55,target/hmdh,390,0.503,false,false,hub,hub
target/hdac9,target/serotonin-3-receptor-chembl2111332,390,0.503,false,false,hub,hub
target/hmdh,target/idhc,390,0.503,false,false,hub,hub
target/hmdh,target/neuronal-acetylcholine-receptor-alpha3-beta4,390,0.503,false,false,hub,hub
target/hmdh,target/trpm8,390,0.503,false,false,hub,hub
target/kcnj8,target/vrac,390,0.503,false,false,hub,hub
target/m5-receptor,target/vitamin-d-receptor,390,0.503,false,false,hub,hub
target/map-kinase-p38-beta,target/neprilysin,390,0.503,false,false,hub,hub
target/map-kinase-p38-beta,target/vrac,390,0.503,false,false,hub,hub
target/mmp12,target/nitric-oxide-synthase-inducible,390,0.503,false,false,hub,hub
target/mmp13-mmp13,target/muscarinic-acetylcholine-receptor-m4,390,0.503,false,false,hub,hub
target/monoamine-oxidase-b,target/streptococcus-pneumoniae,390,0.503,false,false,hub,hub
target/neprilysin,target/peroxisome-proliferator-activated-receptor-alpha-peroxisome-proliferator-activated-receptor-alpha,390,0.503,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/reactive-oxygen-species-biosynthetic-process,390,0.503,false,false,hub,hub
target/phosphodiesterase-4a,target/q9z1j7,390,0.503,false,false,hub,hub
target/serotonin-3-receptor,target/sstr3,390,0.503,false,false,hub,hub
target/serum-albumin,target/tspo,390,0.503,false,false,hub,hub
target/t2r39,target/vrac,390,0.503,false,false,hub,hub
target/5-hydroxytryptamine-receptor-1a,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5029,false,false,hub,hub
target/5-hydroxytryptamine-receptor-1a,target/trpc4,390,0.5029,false,false,hub,hub
target/5ht1f,target/pregnane-x-receptor,390,0.5029,false,false,hub,hub
target/5ntd,target/aryl-hydrocarbon-receptor,390,0.5029,false,false,hub,hub
target/5ntd,target/kir2-3,390,0.5029,false,false,hub,hub
target/5ntd,target/pncb,390,0.5029,false,false,hub,hub
target/abcg2,target/asic3,390,0.5029,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/phosphodiesterase-4a,390,0.5029,false,false,hub,hub
target/acha,target/tspo,390,0.5029,false,false,hub,hub
target/acvr1,target/vrac,390,0.5029,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/serotonin-7-receptor,390,0.5029,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/opioid-receptors-mu-kappa-delta,390,0.5029,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/il2ra,390,0.5029,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/pde9a,390,0.5029,false,false,hub,hub
target/apj,target/glun1,390,0.5029,false,false,hub,hub
target/apoptosis-regulator-bcl-2,target/catechol-o-methyltransferase,390,0.5029,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/monoamine-oxidase-a,390,0.5029,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/nicotinic-acetylcholine-receptor-4-subunit,390,0.5029,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/camp-dependent-protein-kinase,390,0.5029,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/kcnq1,390,0.5029,false,false,hub,hub
target/atm,target/trpc4,390,0.5029,false,false,hub,hub
target/bacterial-dna-gyrase,target/streptococcus-pneumoniae,390,0.5029,false,false,hub,hub
target/c-jun-n-terminal-kinase-1,target/mmp13-mmp13,390,0.5029,false,false,hub,hub
target/carbonic-anhydrase-vii,target/prostaglandin-biosynthetic-process,390,0.5029,false,false,hub,hub
target/carbonic-anhydrase-vii,target/tspo,390,0.5029,false,false,hub,hub
target/carbonic-anhydrase-xii,target/m5-receptor,390,0.5029,false,false,hub,hub
target/catechol-o-methyltransferase,target/kcma1,390,0.5029,false,false,hub,hub
target/catechol-o-methyltransferase,target/lipid-oxidation,390,0.5029,false,false,hub,hub
target/catechol-o-methyltransferase,target/neuronal-acetylcholine-receptor-alpha3-beta4,390,0.5029,false,false,hub,hub
target/cats,target/tlr4,390,0.5029,false,false,hub,hub
target/cdk8,target/vrac,390,0.5029,false,false,hub,hub
target/cell-proliferation,target/cyp11b1,390,0.5029,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/muscarinic-acetylcholine-receptor-m4,390,0.5029,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/serotonin-1d-receptor,390,0.5029,false,false,hub,hub
target/cyp11b1,target/hepg2,390,0.5029,false,false,hub,hub
target/dopamine-d2-receptor-chembl339,target/nitric-oxide-synthase-inducible,390,0.5029,false,false,hub,hub
target/fibroblast-growth-factor-receptor-4,target/monoamine-oxidase,390,0.5029,false,false,hub,hub
target/fibroblast-growth-factor-receptor-4,target/phosphodiesterase-4a,390,0.5029,false,false,hub,hub
target/finc,target/lt4r2,390,0.5029,false,false,hub,hub
target/finc,target/rorg,390,0.5029,false,false,hub,hub
target/gamma-aminobutyric-acid-receptor-subunit-alpha-1,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5029,false,false,hub,hub
target/gasr,target/nitric-oxide-synthase-inducible,390,0.5029,false,false,hub,hub
target/hdac9,target/mycobacterium-tuberculosis-h37rv,390,0.5029,false,false,hub,hub
target/hdac9,target/p2y2-receptor,390,0.5029,false,false,hub,hub
target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,target/serotonin-3-receptor,390,0.5029,false,false,hub,hub
target/hepg2,target/tspo,390,0.5029,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/p53-binding-protein-mdm-2,390,0.5029,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/sulfonylurea-receptors-k-atp-channels,390,0.5029,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/response-to-oxidative-stress,390,0.5029,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/sstr5,390,0.5029,false,false,hub,hub
target/kcnk2,target/psb8,390,0.5029,false,false,hub,hub
target/kir2-3,target/macrophage-stimulating-protein-receptor,390,0.5029,false,false,hub,hub
target/kv11-1,target/serotonin-1d-receptor,390,0.5029,false,false,hub,hub
target/leukocyte-elastase,target/serotonin-3-receptor,390,0.5029,false,false,hub,hub
target/lt4r2,target/protein-farnesyltransferase,390,0.5029,false,false,hub,hub
target/m5-receptor,target/rara,390,0.5029,false,false,hub,hub
target/map2,target/q9z1j7,390,0.5029,false,false,hub,hub
target/matrix-metalloproteinase-13,target/serotonin-3-receptor,390,0.5029,false,false,hub,hub
target/monoamine-oxidase,target/protein-farnesyltransferase,390,0.5029,false,false,hub,hub
target/monoamine-oxidase-a,target/neuronal-acetylcholine-receptor-alpha3-beta4,390,0.5029,false,false,hub,hub
target/monoamine-oxidase-a,target/serotonin-1b-receptor,390,0.5029,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/serotonin-2-receptor-chembl2095200,390,0.5029,false,false,hub,hub
target/ngf,target/tspo,390,0.5029,false,false,hub,hub
target/opioid-receptors-mu-kappa-delta,target/topoisomerase-iv,390,0.5029,false,false,hub,hub
target/pd2r,target/prostaglandin-secretion,390,0.5029,false,false,hub,hub
target/pd2r,target/serotonin-3-receptor-chembl2111332,390,0.5029,false,false,hub,hub
target/phosphodiesterase-4a,target/protein-farnesyltransferase,390,0.5029,false,false,hub,hub
target/plasmodium-falciparum,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5029,false,false,hub,hub
target/pncb,target/rir1,390,0.5029,false,false,hub,hub
target/psb8,target/tspo,390,0.5029,false,false,hub,hub
target/q38720,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5029,false,false,hub,hub
target/rara,target/vrac,390,0.5029,false,false,hub,hub
target/ren,target/sulfonylurea-receptors-k-atp-channels,390,0.5029,false,false,hub,hub
target/ret4,target/streptococcus-pneumoniae,390,0.5029,false,false,hub,hub
target/rxfp1,target/serotonin-7-receptor,390,0.5029,false,false,hub,hub
target/serotonin-1d-receptor,target/vitamin-d-receptor,390,0.5029,false,false,hub,hub
target/serotonin-3-receptor,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5029,false,false,hub,hub
target/t2r31,target/vrac,390,0.5029,false,false,hub,hub
target/2b-adrenoceptor,target/at1a1,390,0.5028,false,false,hub,hub
target/5ntd,target/urok,390,0.5028,false,false,hub,hub
target/abcg2,target/mtlr,390,0.5028,false,false,hub,hub
target/abl2,target/sc5a1,390,0.5028,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/thromboxane-a2-receptor,390,0.5028,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/carbonic-anhydrase-xii,390,0.5028,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/kcma1,390,0.5028,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/dopamine-d2-receptor-chembl339,390,0.5028,false,false,hub,hub
target/aoxa,target/m3k7,390,0.5028,false,false,hub,hub
target/beta-amyloid-a4-protein,target/reactive-oxygen-species-biosynthetic-process,390,0.5028,false,false,hub,hub
target/bmr1b,target/cp51,390,0.5028,false,false,hub,hub
target/carbonic-anhydrase-xii,target/plasmodium-falciparum,390,0.5028,false,false,hub,hub
target/casp1,target/rxfp1,390,0.5028,false,false,hub,hub
target/cell-growth,target/hepatitis-c-virus,390,0.5028,false,false,hub,hub
target/cp1a2,target/kcnk2,390,0.5028,false,false,hub,hub
target/cysltr1,target/m2-receptor,390,0.5028,false,false,hub,hub
target/cytochrome-p450-2c19,target/serotonin-1b-receptor,390,0.5028,false,false,hub,hub
target/hepatitis-c-virus,target/xanthine-dehydrogenase,390,0.5028,false,false,hub,hub
target/histamine-h2-receptor,target/muscarinic-acetylcholine-receptor-m4,390,0.5028,false,false,hub,hub
target/histone-deacetylase-8,target/prostaglandin-secretion,390,0.5028,false,false,hub,hub
target/kcna5,target/ret4,390,0.5028,false,false,hub,hub
target/ks6a1,target/q9z1j7,390,0.5028,false,false,hub,hub
target/lipid-oxidation,target/monoamine-oxidase-a,390,0.5028,false,false,hub,hub
target/mdr1a,target/q38720,390,0.5028,false,false,hub,hub
target/monoamine-oxidase,target/reactive-oxygen-species-biosynthetic-process,390,0.5028,false,false,hub,hub
target/pd2r,target/sc5a1,390,0.5028,false,false,hub,hub
target/pde10,target/tlr4,390,0.5028,false,false,hub,hub
target/progesterone-receptor-progesterone-receptor-prgr-human,target/topoisomerase-iv,390,0.5028,false,false,hub,hub
target/t2r39,target/trpv3,390,0.5028,false,false,hub,hub
target/aoxa,target/type-1-angiotensin-ii-receptor,390,0.5027,false,false,hub,hub
target/cats,target/enpp2,390,0.5027,false,false,hub,hub
target/cytochrome-p450-1a1,target/response-to-oxidative-stress,390,0.5027,false,false,hub,hub
target/abcb1,target/adrenergic-receptor-alpha-2,390,0.5021,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/mycobacterium-tuberculosis,390,0.5021,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/peptidoglycan-biosynthesis,390,0.5021,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/aldo-keto-reductase-family-1-member-b,390,0.5021,false,false,hub,hub
target/aoc3,target/mycobacterium-tuberculosis-h37rv,390,0.5021,false,false,hub,hub
target/aoc3,target/p2y2-receptor,390,0.5021,false,false,hub,hub
target/aoc3,target/serotonin-3-receptor-chembl2111332,390,0.5021,false,false,hub,hub
target/at1-receptor,target/cysteinyl-leukotriene-receptor-1,390,0.5021,false,false,hub,hub
target/at1-receptor,target/hepatitis-b-virus,390,0.5021,false,false,hub,hub
target/comt,target/peptidoglycan-biosynthesis,390,0.5021,false,false,hub,hub
target/hmg-coa-reductase,target/q9z1j7,390,0.5021,false,false,hub,hub
target/hmg-coa-reductase,target/serotonin-3-receptor,390,0.5021,false,false,hub,hub
target/monoamine-oxidase-b,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5021,false,false,hub,hub
target/serotonin-2a-receptor-chembl322,target/tspo,390,0.5021,false,false,hub,hub
target/2b-adrenoceptor,target/integrin-alpha-iib-beta-3,390,0.502,false,false,hub,hub
target/abcb1,target/comt,390,0.502,false,false,hub,hub
target/abcg2,target/aryl-hydrocarbon-receptor,390,0.502,false,false,hub,hub
target/abcg2,target/mycobacterium-tuberculosis-h37rv,390,0.502,false,false,hub,hub
target/abl2,target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,390,0.502,false,false,hub,hub
target/acaca,target/hmdh,390,0.502,false,false,hub,hub
target/acvr1,target/nitric-oxide-synthase-inducible,390,0.502,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/null,390,0.502,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/plasmodium-falciparum,390,0.502,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/serotonin-3-receptor,390,0.502,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/matrix-metalloproteinase-1,390,0.502,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/serine-threonine-protein-kinase-aurora-c,390,0.502,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/arachidonate-5-lipoxygenase,390,0.502,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/casp1,390,0.502,false,false,hub,hub
target/angiogenesis,target/c-jun-n-terminal-kinase-1,390,0.502,false,false,hub,hub
target/angiogenesis,target/t2r46,390,0.502,false,false,hub,hub
target/aoc3,target/aoxa,390,0.502,false,false,hub,hub
target/apj,target/tpa,390,0.502,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/trpc4,390,0.502,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/tspo,390,0.502,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/gdf8,390,0.502,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/m3k7,390,0.502,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/pd2r,390,0.502,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/atm,390,0.502,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/net,390,0.502,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/phosphodiesterase-4a-phosphodiesterase-4a,390,0.502,false,false,hub,hub
target/atm,target/cysteinyl-leukotriene-receptor-1,390,0.502,false,false,hub,hub
target/beta-2-adrenergic-receptor-beta-2-adrenergic-receptor,target/neprilysin,390,0.502,false,false,hub,hub
target/beta-amyloid-a4-protein,target/cyp11b1,390,0.502,false,false,hub,hub
target/cac1a,target/hepatitis-b-virus,390,0.502,false,false,hub,hub
target/catechol-o-methyltransferase,target/hdac9,390,0.502,false,false,hub,hub
target/cell-growth,target/pgrc1,390,0.502,false,false,hub,hub
target/co5,target/nitric-oxide-synthase-inducible,390,0.502,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/mmp13-mmp13,390,0.502,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/trpc4,390,0.502,false,false,hub,hub
target/cyp11b1,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.502,false,false,hub,hub
target/cyp11b1,target/thromboxane-a2-receptor,390,0.502,false,false,hub,hub
target/cytochrome-p450-1a1,target/nitric-oxide-synthase-inducible,390,0.502,false,false,hub,hub
target/cytochrome-p450-2c19,target/pncb,390,0.502,false,false,hub,hub
target/dna-topoisomerase-1,target/neprilysin,390,0.502,false,false,hub,hub
target/finc,target/pregnane-x-receptor,390,0.502,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/hmdh,390,0.502,false,false,hub,hub
target/h2-receptor,target/vitamin-d-receptor,390,0.502,false,false,hub,hub
target/hdac9,target/m5-receptor,390,0.502,false,false,hub,hub
target/hepatitis-b-virus,target/topoisomerase-iv,390,0.502,false,false,hub,hub
target/hepg2,target/kir2-3,390,0.502,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/topoisomerase-iv,390,0.502,false,false,hub,hub
target/hypoxia-inducible-factor-1-alpha,target/smooth-muscle-contraction,390,0.502,false,false,hub,hub
target/il13,target/mmp13-mmp13,390,0.502,false,false,hub,hub
target/il13,target/trpc4,390,0.502,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/kcma1,390,0.502,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/lt4r2,390,0.502,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/neuronal-acetylcholine-receptor-alpha3-beta4,390,0.502,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/serine-threonine-protein-kinase-aurora-c,390,0.502,false,false,hub,hub
target/kcnj8,target/nitric-oxide-synthase-inducible,390,0.502,false,false,hub,hub
target/kir2-3,target/kpym,390,0.502,false,false,hub,hub
target/kpym,target/prostaglandin-secretion,390,0.502,false,false,hub,hub
target/m2-receptor,target/monoamine-oxidase-a,390,0.502,false,false,hub,hub
target/map-kinase-p38-beta,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.502,false,false,hub,hub
