tenofovir	APPROVED_MEDICINE	FDA Approved	Small Molecule
synephrine	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
tanshinone	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
telbivudine	WITHDRAWN_MEDICINE	Withdrawn from Market	Small Molecule
vitamin-b3	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
tipranavir	APPROVED_MEDICINE	FDA Approved	Small Molecule
trovafloxacin	APPROVED_MEDICINE	FDA Approved	Small Molecule
tert-butyl-methyl-ether	MARKETED_PRODUCT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
trioxsalen	APPROVED_MEDICINE	FDA Approved	Small Molecule
vanadium	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
technetium-tc-99m-succimer-kit	APPROVED_MEDICINE	FDA Approved	Small Molecule
thulium	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
tiludronate	APPROVED_MEDICINE	FDA Approved	Small Molecule
zingerone	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
tara	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
theophylline-sodium-glycinate	APPROVED_MEDICINE	FDA Approved	Small Molecule
threonic-acid	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
tioxolone	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
thioctic-acid	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
terfenadine	WITHDRAWN_MEDICINE	Withdrawn from Market	Small Molecule
thimerosal	MARKETED_PRODUCT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
vinpocetine	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
volanesorsen	APPROVED_BIOLOGIC	EMA Approved	ASO (Antisense Oligonucleotide)
trenavar	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
zeaxanthin	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
zinc-valerate	MARKETED_PRODUCT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
vanadium-picolinate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
vincamine	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
vitamin-b7	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
vanillylamine	MARKETED_PRODUCT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
yttrium-oxide	MARKETED_PRODUCT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
zinc-phosphide	MARKETED_PRODUCT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acetone	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
almond	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
yttrium	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
abrus-precatorius-seed	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acetylcysteine-lysine	APPROVED_MEDICINE	FDA Approved	Small Molecule
air-polymer-type-a	APPROVED_MEDICINE	FDA Approved	Small Molecule
acetyl-l-carnitine	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
abutilon-theophrasti-seed	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
zirconium-oxide	MARKETED_PRODUCT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acetyl-coenzyme-a	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alexandrian-senna	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acetyl-l-carnitine-arginate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
achyranthes-bidentata-root	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
adansonia-digitata-seed-oil	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
acer-rubrum-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acorus-calamus-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
adenosine-monophosphate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aescin	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acer-negundo-wood	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acrylic-acid	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acetyl-tetrapeptide-5	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
acorus-calamus-root	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aegle-marmelos-leaf	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acetyl-hexapeptide-8	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
agmatine-silicate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
camphor-oil	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
albumin-iodinated-i-125-serum	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
alkaline	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
agrimonia-eupatoria-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ajuga-turkestanica	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ailanthus-altissima-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aloe-macroclada	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alisma	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
barley	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
algae	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
amaranthus-cruentus-seed	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ananain	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
amino-acids	APPROVED_MEDICINE	FDA Approved	Small Molecule
american-bugleweed	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
anagallis-arvensis-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aminobutyric-acid	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
anti-interleukin-1alpha-immunoglobulin-g-rabbit	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alnus-glutinosa-bark	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alpha-glycosyl-isoquercetin	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alpha-mannosidase	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Recombinant Protein / Biologic
androsterone	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
apple	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
angelica-archanglica	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
american-ginseng	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
american-basil	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
american-chestnut	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
androctonus-australis-venom	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
amphetamine-resin-complex	APPROVED_MEDICINE	FDA Approved	Small Molecule
angelica-pubescens-root	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
anser-anser-feather	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
arachidonic-acid	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
andrographis-paniculata-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
andrographis-paniculata-top	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ascorbyl	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
aphanamixis-polystachya-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aqua	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
argan-oil	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
beech	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
arisaema-erubescens	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
arsenic-trichloride	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ascorbyl-glucoside	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
ant	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bacosides	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
apricot	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
astragaloside	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
arginine-silicate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
baccharis-halimifolia-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
arctium-lappa-root	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
arginine-alpha-ketoglutarate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
artemisia-anomala	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
arjunic-acid	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
artemisia-dracunculus-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aristolochia-clematitis-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
barium-phosphate-dibasic	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
asiatic-acid	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
autumn-olive	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
baikal-skullcap	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
candida-tropicalis	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ascorbigen	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
atriplex-lentiformis-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aster	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
berry	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ashitaba	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
asoka	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
barleria-lupulina-whole	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
berberis-aquifolium-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
atriplex-canescens-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bambusa-bambos-stem	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
barium-bromide	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bellis-perennis-leaf	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bassia-scoparia	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
beta-phenethylalamine	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
baphicacanthus-cusia	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bee-propolis	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
black-mustard	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
betula-pubescens-bark	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
blend	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
blue-green-algae	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bentonite	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bergenia	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bittersweet-nightshade	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
berberis-vulgaris-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
betula-nigra-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bellis-perennis-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
blackbrush	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
beta-glucosidase	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Recombinant Protein / Biologic
bitter-orange	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bos-taurus-hair	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
british-elecampane	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
beta-vulgaris-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bifidobacterium	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
blackhaw	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bombyx-mori-fiber	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
black-walnut	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
blond-psyllium	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
blue-vervain	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
brazil-nut	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
boar	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bok-choy	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bos-taurus-pineal-gland	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
black-walnut-husk	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bovine-tuberculin	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
blueberry-fiber	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
boswellia-serrata-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bordetella-pertussis-filamentous-hemagglutinin-antigen	INVESTIGATIONAL_MEDICINE	Pre-clinical / Open Source	Recombinant Protein / Biologic
brahmi	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cascara	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bone-protein	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
calendula-officinalis-seed-oil	OFF_LABEL_OR_COMPOUNDED	Off-Label / Compounded	Nutraceutical / Botanical
bone	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
boronic-acid-analogues	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
botrytis-cinerea	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
butea-superba	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
campsis-radicans-flower	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
breadnut	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
canarium-album-whole	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
brewers-yeast	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
brown-rice	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
caltha-palustris-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
buckthorn-plantain	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cannabis-sativa-seed-oil	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
brown-seaweed	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cayenne	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cacao	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
canis-lupus-familiaris-dander	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
bryonia-alba-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
calochortus-tolmiei-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
carbomer-copolymer-type-a	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
ceratostigma-willmottianum-flowering-top	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chinese-raisintree	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
canteloupe	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
caulophyllum-robustum-root	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cannabis-sativa-subsp-sativa-flowering-top	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
carthamus-tinctorius-flower-bud	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
cardamom	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
carya-cordiformis-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
catauba	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
caraway-seed	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ceylon-leadwort	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
carya-ovata-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cavia-porcellus-hair	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cedrus-libani	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chamaecostus-cuspidatus-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
celtis-occidentalis-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chinese-mallow	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
centaurea-solstitialis-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cervus-elaphus-horn	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chamaecyparis-lawsoniana-fruiting-twig	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cha-de-bugre	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chlorophyllase	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Recombinant Protein / Biologic
copaiba-balsam	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cervus-elaphus-velvet	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
chenopodium-album-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chinese-orchid	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chinese-silkvine	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chia-protein	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cilantro	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
clematis-vitalba-pre-flowering-top	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chitin	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chilean-wildnut	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chinese-rhubarb-root	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chlorella-minutissima	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cordyceps	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chinese-smilax	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cistanche-deserticola	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
corydalis	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chinese-tinospora	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cinnamaldehydes	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chocolate	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cistanche-deserticola-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
chrysanthemum	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
coconut	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
conium-maculatum-root	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cocoa	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cinnamomum-cassia-twig	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
coffee	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
clivers	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
clostridium-tetani-toxoid-antigen	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
collagen-peptides	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
cranesbill	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
citrullus-colocynthis-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
common-shrimp	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
dandelion	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
coix-lacryma-jobi-seed	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
coleus-amboinicus-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
colostrum-protein	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
