route,surface,owner,local_status,prod_status,local_robots,prod_robots,local_xrobots,prod_xrobots,canonical,canonical_self,in_sitemap,jsonld_types,title_len,desc_len,h1_count,local_etag,prod_etag,content_encoding,local_ms,prod_ms,note
/protocol/ankle-foot/achilles-tendinopathy,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/ankle-foot/achilles-tendinopathy,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,50,128,1,yes,no,br,19,247,
/protocol/anxiety/gaba-deficit,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/anxiety/gaba-deficit,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,52,128,1,yes,no,br,19,256,
/protocol/blood-pressure/endothelial-sodium,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/blood-pressure/endothelial-sodium,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,54,127,1,yes,no,br,18,628,
/protocol/bone-density/low-bmd,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/bone-density/low-bmd,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,48,155,1,yes,no,br,15,236,
/protocol/brain-fog/neuroinflammation,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/brain-fog/neuroinflammation,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,38,129,1,yes,no,br,14,236,
/protocol/burnout/hpa-dysregulation,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/burnout/hpa-dysregulation,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,41,122,1,yes,no,br,12,233,
/protocol/cholesterol/ldl-fiber,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/cholesterol/ldl-fiber,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,45,145,1,yes,no,br,11,229,
/protocol/chronic-fatigue/iron-anemia,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/chronic-fatigue/iron-anemia,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,57,155,1,yes,no,br,12,231,
/protocol/chronic-fatigue/mito-inefficiency,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/chronic-fatigue/mito-inefficiency,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,53,143,1,yes,no,br,11,237,
/protocol/cravings/glycemic-swings,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/cravings/glycemic-swings,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,59,153,1,yes,no,br,10,263,
/protocol/elbow-wrist/lateral-epicondylopathy,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/elbow-wrist/lateral-epicondylopathy,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,50,149,1,yes,no,br,10,457,
/protocol/endurance-plateau/aerobic-base,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/endurance-plateau/aerobic-base,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,60,131,1,yes,no,br,12,232,
/protocol/fat-loss-plateau/metabolic-adaptation,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/fat-loss-plateau/metabolic-adaptation,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,48,107,1,yes,no,br,11,249,
/protocol/gut-health/dysbiosis,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/gut-health/dysbiosis,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,53,129,1,yes,no,br,14,243,
/protocol/hair-loss/dht-sensitivity,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/hair-loss/dht-sensitivity,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,55,143,1,yes,no,br,10,252,
/protocol/hair-loss/nutrient-deficiency-hair,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/hair-loss/nutrient-deficiency-hair,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,51,145,1,yes,no,br,12,237,
/protocol/hip-mobility/glute-weakness,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/hip-mobility/glute-weakness,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,50,141,1,yes,no,br,12,249,
/protocol/hypertrophy/stimulus-recovery,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/hypertrophy/stimulus-recovery,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,55,151,1,yes,no,br,16,505,
/protocol/immunity/micronutrient-immune,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/immunity/micronutrient-immune,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,58,110,1,yes,no,br,16,255,
/protocol/inflammation/low-grade-inflammation,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/inflammation/low-grade-inflammation,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,40,136,1,yes,no,br,10,232,
/protocol/insomnia/circadian-misalign,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/insomnia/circadian-misalign,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,56,138,1,yes,no,br,10,243,
/protocol/insulin-resistance/poor-glucose-disposal,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/insulin-resistance/poor-glucose-disposal,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,51,155,1,yes,no,br,10,273,
/protocol/insulin-resistance/visceral-adiposity,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/insulin-resistance/visceral-adiposity,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,47,124,1,yes,no,br,14,234,
/protocol/knee-pain/knee-oa,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/knee-pain/knee-oa,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,41,126,1,yes,no,br,11,387,
/protocol/knee-pain/patellar-tendinopathy,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/knee-pain/patellar-tendinopathy,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,42,150,1,yes,no,br,10,243,
/protocol/knee-pain/patellofemoral-pain,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/knee-pain/patellofemoral-pain,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,40,154,1,yes,no,br,13,314,
/protocol/longevity/cellular-senescence,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/longevity/cellular-senescence,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,59,124,1,yes,no,br,10,235,
/protocol/longevity/mtor-overactivation,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/longevity/mtor-overactivation,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,49,143,1,yes,no,br,13,248,
/protocol/low-back-pain/poor-core-stability,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/low-back-pain/poor-core-stability,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,45,136,1,yes,no,br,12,231,
/protocol/low-back-pain/weak-posterior-chain,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/low-back-pain/weak-posterior-chain,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,47,141,1,yes,no,br,10,751,
/protocol/low-libido/vascular-hormonal-libido,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/low-libido/vascular-hormonal-libido,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,50,134,1,yes,no,br,11,267,
/protocol/low-mood/monoamine-inflammation,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/low-mood/monoamine-inflammation,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,47,126,1,yes,no,br,13,411,
/protocol/low-testosterone/lifestyle-suppressed-t,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/low-testosterone/lifestyle-suppressed-t,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,43,124,1,yes,no,br,9,268,
/protocol/low-testosterone/primary-hypogonadism,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/low-testosterone/primary-hypogonadism,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,48,137,1,yes,no,br,9,265,
/protocol/memory/cholinergic-decline,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/memory/cholinergic-decline,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,56,138,1,yes,no,br,15,252,
/protocol/menopause/estrogen-decline,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/menopause/estrogen-decline,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,46,138,1,yes,no,br,14,239,
/protocol/neck-shoulder/rotator-cuff-impinge,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/neck-shoulder/rotator-cuff-impinge,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,60,131,1,yes,no,br,12,232,
/protocol/neck-shoulder/upper-cross,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/neck-shoulder/upper-cross,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,55,151,1,yes,no,br,9,246,
/protocol/overtraining/autonomic-imbalance,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/overtraining/autonomic-imbalance,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,60,151,1,yes,no,br,13,238,
/protocol/pcos/insulin-androgen,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/pcos/insulin-androgen,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,52,142,1,yes,no,br,13,322,
/protocol/pre-workout/low-readiness,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/pre-workout/low-readiness,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,52,134,1,yes,no,br,13,256,
/protocol/sarcopenia/anabolic-resistance,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/sarcopenia/anabolic-resistance,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,55,141,1,yes,no,br,12,248,
/protocol/shift-work/circadian-desync,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/shift-work/circadian-desync,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,53,138,1,yes,no,br,13,226,
/protocol/skin-aging/collagen-loss-glycation,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/skin-aging/collagen-loss-glycation,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,58,122,1,yes,no,br,14,260,
/protocol/skin-aging/uv-oxidative,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/skin-aging/uv-oxidative,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,54,132,1,yes,no,br,12,235,
/protocol/sleep-maintenance/cortisol-glucose-night,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/sleep-maintenance/cortisol-glucose-night,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,54,118,1,yes,no,br,14,249,
/protocol/strength-plateau/neural-recovery,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/strength-plateau/neural-recovery,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,45,129,1,yes,no,br,11,243,
/protocol/thyroid/subclinical-hypothyroid,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/thyroid/subclinical-hypothyroid,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,44,144,1,yes,no,br,11,227,
/protocol/visceral-fat/cortisol-fat,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/visceral-fat/cortisol-fat,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,49,127,1,yes,no,br,12,238,
/protocol/visceral-fat/energy-surplus,protocol,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/protocol/visceral-fat/energy-surplus,true,true,BreadcrumbList|ListItem|MedicalWebPage|MedicalCondition|HowTo|HowToStep|FAQPage|Question|Answer,54,118,1,yes,no,br,11,434,
/robots.txt,robots.txt,build/prerender.js singleton + app.js,200,200,,,,,,false,false,,0,0,0,yes,yes,,10,279,
/s,s,"site/app.js route() only (SPA_ONLY_ROUTES, server.js:2900)",200,200,"noindex,nofollow","index,follow,max-image-preview:large","noindex, nofollow",,https://rnawiki.com/,false,false,WebSite|SearchAction,67,251,0,yes,no,br,11,241,"canonical points elsewhere: https://rnawiki.com/; PROD INDEXABLE, branch noindexes it"
/sitemap.xml,sitemap.xml,build/prerender.js singleton + app.js,200,200,,,,,,false,false,,0,0,0,yes,yes,br,13,398,
/solve,solve,build/prerender.js singleton + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/solve,true,true,BreadcrumbList|ListItem|WebPage,59,154,1,yes,no,br,11,245,
/stack,stack,build/prerender.js singleton + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/stack,true,true,BreadcrumbList|ListItem|WebPage,55,148,1,yes,no,br,10,237,
/stewardship,stewardship,"site/app.js route() only (SPA_ONLY_ROUTES, server.js:2900)",200,200,"noindex,nofollow","index,follow,max-image-preview:large","noindex, nofollow",,https://rnawiki.com/,false,false,WebSite|SearchAction,67,251,0,yes,no,br,8,242,"canonical points elsewhere: https://rnawiki.com/; PROD INDEXABLE, branch noindexes it"
/studio,studio,"site/app.js route() only (SPA_ONLY_ROUTES, server.js:2900)",200,404,"noindex,nofollow",noindex,"noindex, nofollow",noindex,https://rnawiki.com/,false,false,WebSite|SearchAction,67,251,0,yes,no,br,7,244,STATUS DIVERGES local=200 prod=404 (branch unpublished); canonical points elsewhere: https://rnawiki.com/
/target/ABL1,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/ABL1,true,true,BreadcrumbList|ListItem|WebPage,37,154,1,yes,no,br,8,231,
/target/ADORA2A,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/ADORA2A,true,true,BreadcrumbList|ListItem|WebPage,42,147,1,yes,no,br,11,251,
/target/ADRA2A,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/ADRA2A,true,true,BreadcrumbList|ListItem|WebPage,47,155,1,yes,no,br,7,258,
/target/ADRB2,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/ADRB2,true,true,BreadcrumbList|ListItem|WebPage,44,123,1,yes,no,br,7,854,
/target/ALOX5,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/ALOX5,true,true,BreadcrumbList|ListItem|WebPage,55,150,1,yes,no,br,8,261,
/target/AR,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/AR,true,true,BreadcrumbList|ListItem|WebPage,56,123,1,yes,no,br,11,244,
/target/BCL2L1,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/BCL2L1,true,true,BreadcrumbList|ListItem|WebPage,56,149,1,yes,no,br,7,254,
/target/BDNF,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/BDNF,true,true,BreadcrumbList|ListItem|WebPage,50,154,1,yes,no,br,11,237,
/target/BHMT,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/BHMT,true,true,BreadcrumbList|ListItem|WebPage,55,133,1,yes,no,br,8,400,
/target/CALCR,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/CALCR,true,true,BreadcrumbList|ListItem|WebPage,44,125,1,yes,no,br,8,262,
/target/CAMP,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/CAMP,true,true,BreadcrumbList|ListItem|WebPage,52,111,1,yes,no,br,11,230,
/target/CARDIOLIPIN,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/CARDIOLIPIN,true,true,BreadcrumbList|ListItem|WebPage,44,155,1,yes,no,br,10,243,
/target/CARNS1,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/CARNS1,true,true,BreadcrumbList|ListItem|WebPage,60,142,1,yes,no,br,10,246,
/target/CASR,target,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/target/CASR,true,true,BreadcrumbList|ListItem|WebPage,41,131,1,yes,no,br,12,239,
