key,tier,displayName,kind,unii,corpus_inchikey,pubchem_cid_for_unii,pubchem_inchikey_for_unii,skeletons_match
K1:VUF6C936Z3,1,Latamoxef,unii-record-is-a-different-substance,5APW73W3QZ,JWCSIUVGFCSJCK-CAVRMKNVSA-N,441242,GRIXGZQULWMCLU-HUTAOCTPSA-L,False
K1:VYJ027LZ05,2,Triethylgallamine,unii-record-is-a-different-substance,Q3254X40X2,OZLPUNFFCJDMJD-UHFFFAOYSA-N,6172,REEUVFCVXKWOFE-UHFFFAOYSA-K,False
K1:VZ8RRZ51VK,2,Tobramycin,unii-record-is-a-different-substance,HJT0RXD7JK,NLVFBUXFDBBNBW-PBSUHMDJSA-N,11954252,NZKFUBQRAWPZJP-BXKLGIMVSA-N,False
K1:W13O82Z7HL,2,Dosulepin,unii-record-is-a-different-substance,3H0042311V,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,9884029,XUPZAARQDNSRJB-SJDTYFKWSA-N,False
K1:W193003XW5,3,Drazidox,unii-record-differs-no-exact-structure,W193003XW5,SAAFAQUUYXAZII-UHFFFAOYSA-N,208897,HWICBTWCOPRBLI-UHFFFAOYSA-N,False
K1:W4141180YD,2,Taletrectinib,unii-record-is-a-different-substance,6KLL51GNBG,HEVHTYMYEMEBPX-HZPDHXFCSA-N,72694302,DORJQZDOULKINH-QNBGGDODSA-N,False
K1:W4934JAQ65,1,TOPRAMEZONE,unii-record-differs-no-exact-structure,W4934JAQ65,IYMLUHWAJFXAQP-UHFFFAOYSA-N,11302979,BPPVUXSMLBXYGG-UHFFFAOYSA-N,False
K1:W4HFE001U5,2,Tenofovir Anhydrous,unii-record-is-a-different-substance,99YXE507IL,SGOIRFVFHAKUTI-ZCFIWIBFSA-N,21146529,PINIEAOMWQJGBW-FYZOBXCZSA-N,False
K1:W4RT71M1YD,3,Dazostinag,unii-record-differs-no-exact-structure,GQ7GWR7ISX,SIIGKCBSQKWSLM-RNPBXGGWSA-N,165412584,DSMDURFDSXGNPW-RLKXMDTLSA-L,False
K1:W53L6FE61V,2,Methylergometrine,unii-record-is-a-different-substance,IR84JPZ1RK,UNBRKDKAWYKMIV-QWQRMKEZSA-N,5281072,NOFOWWRHEPHDCY-DAUURJMHSA-N,False
K1:W54W843QU0,3,Amantanium,unii-record-is-a-different-substance,K0435HZQ57,NMRJDSZFSHRJHS-UHFFFAOYSA-N,168906,VSKHGXKMGTVPPY-UHFFFAOYSA-M,False
K1:W6F4FRQ5QC,3,Pulrodemstat,unii-record-is-a-different-substance,LH20W7B0Q8,NBAIXBAUHIQQGF-UHFFFAOYSA-N,129096972,AWZCBGWZNHQCIZ-UHFFFAOYSA-N,False
K1:W6HS99O8ZO,2,Varenicline,unii-record-is-a-different-substance,82269ASB48,JQSHBVHOMNKWFT-DTORHVGOSA-N,6918678,TWYFGYXQSYOKLK-CYUSMAIQSA-N,False
K1:W6I5QDT7QI,2,Netarsudil,unii-record-is-a-different-substance,VL756B1K0U,OURRXQUGYQRVML-AREMUKBSSA-N,90410375,QQDRLKRHJOAQDC-FBHGDYMESA-N,False
K1:W6OO9ZB0FC,3,Anaprazole,unii-record-is-a-different-substance,N376LP1JA7,JYSIFLQJDVIWKM-UHFFFAOYSA-N,156009456,LHPWFLYRYFEIBN-UHFFFAOYSA-N,False
K1:W72I5ZT78Z,1,Loracarbef Anhydrous,unii-record-is-a-different-substance,3X11EVM5SU,JAPHQRWPEGVNBT-UTUOFQBUSA-N,5284584,GPYKKBAAPVOCIW-HSASPSRMSA-N,False
K1:W8O17SJF3T,1,Memantine,unii-record-is-a-different-substance,JY0WD0UA60,BUGYDGFZZOZRHP-UHFFFAOYSA-N,181458,LDDHMLJTFXJGPI-UHFFFAOYSA-N,False
K1:W8S3YM7AUU,2,Betanidine,unii-record-is-a-different-substance,J4THI5N7O2,NIVZHWNOUVJHKV-UHFFFAOYSA-N,16051931,YTIJUXVIZLYQTB-UHFFFAOYSA-N,False
K1:W9O92HYT6I,3,Fiduxosin,unii-record-is-a-different-substance,UYV23L1N89,WDTAYDBPNYFWDR-WOJBJXKFSA-N,172306,OFPMGRPQOZABPO-GZJHNZOKSA-N,False
K1:W9YXS298BM,2,Tubocurarine,unii-record-is-a-different-substance,900961Z8VR,JFJZZMVDLULRGK-URLMMPGGSA-O,23422,WMIZITXEJNQAQK-GGDSLZADSA-N,False
K1:WB84F9658Q,3,Picofosforic Acid,unii-record-is-a-different-substance,9164VT6ANB,UDOXKBJCUVONJD-UHFFFAOYSA-N,10256292,RNLATAQWEMPPLR-UHFFFAOYSA-J,False
K1:WCK1KIQ23Q,2,Chlortetracycline,unii-record-differs-no-exact-structure,O1GX33ON8R,CYDMQBQPVICBEU-XRNKAMNCSA-N,54682468,QYAPHLRPFNSDNH-MRFRVZCGSA-N,False
K1:WD9550HPNL,3,Vabicaserin,unii-record-is-a-different-substance,2759C7222C,NPTIPEQJIDTVKR-STQMWFEESA-N,11521821,PYPPENBDXAWXJC-QNTKWALQSA-N,False
K1:WDN6V96D5U,3,Ipazilide,unii-record-is-a-different-substance,2MI60P494I,PRHCHMGCDBUACR-UHFFFAOYSA-N,5284403,KKMOBFCMCCFTDX-WLHGVMLRSA-N,False
K1:WET36J3301,3,Prorenoate,unii-record-is-a-different-substance,T2D4XUS623,OHZWNMVYJJTNKU-VAFIVCJBSA-N,23667640,NLSAMWIBIQWHTK-CZKUEYQYSA-M,False
K1:WFG29AB872,3,Puquitinib,unii-record-is-a-different-substance,9ARF19M2H4,QUTFBURLXCODBH-UHFFFAOYSA-N,135391000,FZCUKXDHZVKFFA-UHFFFAOYSA-N,False
K1:WG93X96336,3,Briciclib,unii-record-is-a-different-substance,7C9N0VM8NR,LXENKEWVEVKKGV-BQYQJAHWSA-N,24754472,MIBWXNAYNGADJD-MIIBGCIDSA-L,False
K1:WHE7A56U7K,2,Tolterodine,unii-record-is-a-different-substance,5T619TQR3R,OOGJQPCLVADCPB-HXUWFJFHSA-N,443878,TWHNMSJGYKMTRB-KXYUELECSA-N,False
K1:WI638GUS96,3,Dexpramipexole,unii-record-is-a-different-substance,795J01AE70,FASDKYOPVNHBLU-SSDOTTSWSA-N,46174453,APVQOOKHDZVJEX-LSBIWMFESA-N,False
K1:WI6V529FZ9,1,Copanlisib,unii-record-differs-no-exact-structure,03ZI7RZ52O,PZBCKZWLPGJMAO-UHFFFAOYSA-N,135565785,KWVVOPDWPMORCQ-UHFFFAOYSA-N,False
K1:WIX31ZPX66,2,Tioguanine,unii-record-is-a-different-substance,FTK8U1GZNX,WYWHKKSPHMUBEB-UHFFFAOYSA-N,91669166,VOXBZHOHGGBLCQ-UHFFFAOYSA-N,False
K1:WJ0UJ9716F,3,Phytonadiol Diphosphate,unii-record-is-a-different-substance,PBM62V6R4Q,GWPPODHQIFSQLZ-NKFFZRIASA-N,20055533,LRWBGESCAPTUOY-CBQOWLQZSA-L,False
K1:WK2XYI10QM,1,Ibuprofen,unii-record-is-a-different-substance,N01ORX9D6S,HEFNNWSXXWATRW-UHFFFAOYSA-N,9841440,IHHXIUAEPKVVII-ZSCHJXSPSA-N,False
K1:WN1479YT50,3,Tecarfarin,unii-record-is-a-different-substance,G7MLG4D955,QFLNTQDOVCLQKW-UHFFFAOYSA-N,44201125,DTAROZQXDYVCQR-UHFFFAOYSA-M,False
K1:WN32HT51LP,3,"N-STEARYL-N-(2-HYDROXYETHYL)-N',N'-BIS(2-HYDROXYETHYL)TRIMETHYLENEDIAMINE",unii-record-is-a-different-substance,8NY9L8837D,KRZCNRGNPAESDC-UHFFFAOYSA-N,23257,ZVVSSOQAYNYNPP-UHFFFAOYSA-N,False
K1:WOU1621EEG,2,Fosamprenavir,unii-record-is-a-different-substance,ID1GU2627N,MLBVMOWEQCZNCC-OEMFJLHTSA-N,131535,PMDQGYMGQKTCSX-HQROKSDRSA-L,False
K1:WR2TIP26VS,2,Abacavir,unii-record-is-a-different-substance,40FH6D8CHK,MCGSCOLBFJQGHM-SCZZXKLOSA-N,9822500,BOONDNCXQPMXQT-SCYNACPDSA-N,False
K1:WRE554RFEZ,2,Rocuronium,unii-record-is-a-different-substance,I65MW4OFHZ,YXRDKMPIGHSVRX-OOJCLDBCSA-N,441351,OYTJKRAYGYRUJK-FMCCZJBLSA-M,False
K1:WT6247U6PX,3,Propiram,unii-record-is-a-different-substance,AVG0GBV8AP,ZBAFFZBKCMWUHM-UHFFFAOYSA-N,6433584,WQTLOZFMTGYQDX-WLHGVMLRSA-N,False
K1:WT87C52TJZ,1,Moexipril,unii-record-is-a-different-substance,Q1UMG3UH45,UWWDHYUMIORJTA-HSQYWUDLSA-N,54889,JXRAXHBVZQZSIC-JKVLGAQCSA-N,False
K1:WV7377RGM8,3,Teprosulvose,unii-record-is-a-different-substance,GZ5WQD6896,PKNHOKRJUPZLRD-INFWBLCHSA-N,87349044,HTAIPVFGPZHOCF-ZKKZURGGSA-L,False
K1:WWH06G87W6,3,Glyceryl 2-PHOSPHATE,unii-record-is-a-different-substance,MG976Z29OM,DHCLVCXQIBBOPH-UHFFFAOYSA-N,82875,XYZZKVRWGOWVGO-UHFFFAOYSA-N,False
K1:WYD79216A6,2,Tenapanor,unii-record-is-a-different-substance,50605O2ZNS,DNHPDWGIXIMXSA-CXNSMIOJSA-N,78131177,VFRAXTZDILCRKY-OWRGXFNZSA-N,False
K1:WYQ7N0BPYC,1,Acetylcysteine,unii-record-is-a-different-substance,8G1KV0RT1P,PWKSKIMOESPYIA-BYPYZUCNSA-N,9883132,YLCSLYZPLGQZJS-VDQHJUMDSA-N,False
K1:X045WJ989B,3,Sorbic Acid,unii-record-is-a-different-substance,1VPU26JZZ4,WSWCOQWTEOXDQX-MQQKCMAXSA-N,23676745,CHHHXKFHOYLYRE-STWYSWDKSA-M,False
K1:X1J18R4W8P,2,Alendronic acid,unii-record-is-a-different-substance,2UY4M2U3RA,OGSPWJRAVKPPFI-UHFFFAOYSA-N,23681107,DCSBSVSZJRSITC-UHFFFAOYSA-M,False
K1:X31CDK040E,2,Debrisoquine,unii-record-is-a-different-substance,Q94064N9NW,JWPGJSVJDAJRLW-UHFFFAOYSA-N,11391,CAYGYVYWRIHZCQ-UHFFFAOYSA-N,False
K1:X32KK4201D,2,Betahistine,unii-record-is-a-different-substance,49K58SMZ7U,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,68643,XVDFMHARQUBJRE-UHFFFAOYSA-N,False
K1:X39AL81KEB,1,Metipranolol,unii-record-is-a-different-substance,FBW237ALKD,BQIPXWYNLPYNHW-UHFFFAOYSA-N,656682,BLWNYSZZZWQCKO-UHFFFAOYSA-N,False
K1:X49220T18G,2,Ketotifen,unii-record-is-a-different-substance,HBD503WORO,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,5282408,YNQQEYBLVYAWNX-WLHGVMLRSA-N,False
K1:X4HES1O11F,2,Aciclovir,unii-record-is-a-different-substance,927L42J563,MKUXAQIIEYXACX-UHFFFAOYSA-N,23709358,RMLUKZWYIKEASN-UHFFFAOYSA-M,False
K1:X4OV71U42S,1,Pioglitazone,unii-record-is-a-different-substance,JQT35NPK6C,HYAFETHFCAUJAY-UHFFFAOYSA-N,60560,GHUUBYQTCDQWRA-UHFFFAOYSA-N,False
K1:X5WP8X4CU2,3,Malvidin,unii-record-is-a-different-substance,GL5KGZ4D8U,KZMACGJDUUWFCH-UHFFFAOYSA-O,69512,KQIKOUUKQBTQBE-UHFFFAOYSA-N,False
K1:X6UK728GLZ,3,Carpronium,unii-record-is-a-different-substance,1R01BKB74A,XQSLKIBWQSTAGK-UHFFFAOYSA-N,25804,RZMKWKZIJJNSLQ-UHFFFAOYSA-M,False
K1:X71GCJ0HLI,3,MOCRAVIMOD,unii-record-is-a-different-substance,3YH0N35CE3,IINUNQPYJGJCJI-UHFFFAOYSA-N,11155873,MYIFLDFUXIHOCJ-UHFFFAOYSA-N,False
K1:X78UG0A0RN,1,Dasatinib (anhydrous),unii-record-is-a-different-substance,RBZ1571X5H,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,11540687,XHXFZZNHDVTMLI-UHFFFAOYSA-N,False
K1:X7OI7JF73P,2,Indigotindisulfonate,unii-record-differs-no-exact-structure,D3741U8K7L,CFZXDJWFRVEWSR-BUHFOSPRSA-N,2723854,JFVXEJADITYJHK-UHFFFAOYSA-L,False
K1:X88E147FCU,3,Salcaprozic acid,unii-record-is-a-different-substance,1YTW0422YU,NJEKDCUDSORUJA-UHFFFAOYSA-N,23669833,UOENJXXSKABLJL-UHFFFAOYSA-M,False
K1:X8D5EPO80M,1,Emetine,unii-record-is-a-different-substance,U52OG12P96,AUVVAXYIELKVAI-CKBKHPSWSA-N,3068143,JROGBPMEKVAPEH-GXGBFOEMSA-N,False
K1:X8L60BA01I,3,BRILAROXAZINE,unii-record-is-a-different-substance,I440YY0HX0,PMKMNTBZJOXTJW-UHFFFAOYSA-N,46864308,GMTQOJSRMVAFIF-UHFFFAOYSA-N,False
K1:X94B38CQOM,3,Aprosulate,unii-record-is-a-different-substance,311154J4LN,KSXQTGMWWMBCIP-VXMGFIRPSA-N,72125,CXKOATPJKFZCEL-HPXJARCXSA-A,False
K1:X97O9FTB92,3,Verubulin,unii-record-is-a-different-substance,33380QZ0QW,SNHCRNMVYDHVDT-UHFFFAOYSA-N,11638255,VYUWDIKZJLOZJL-UHFFFAOYSA-N,False
K1:XC41AVD567,2,Nalfurafine,unii-record-is-a-different-substance,25CC4N0P8J,XGZZHZMWIXFATA-UEZBDDGYSA-N,6918287,DJSFYNINGIMKAG-FQJQBBMWSA-N,False
K1:XEE879L727,3,Benzoylpas,unii-record-is-a-different-substance,DX586KL1YX,GNZCRYWFWKFIDM-UHFFFAOYSA-N,54697783,YTLKYIUZFLBDCC-UHFFFAOYSA-L,False
K1:XK134822Z0,2,Telavancin,unii-record-is-a-different-substance,0701472ZG0,ONUMZHGUFYIKPM-MXNFEBESSA-N,9812715,GSSIWSIRBWAZHG-ACOPVEIWSA-N,False
K1:XK5ILZ28KI,3,Navacaprant,unii-record-is-a-different-substance,H1QQ9K6NJ3,CQOJHAJWCDJEAT-UHFFFAOYSA-N,171389988,TVCXEFCYPNDXKS-UHFFFAOYSA-N,False
K1:XLC35939WJ,3,Cefmepidium,unii-record-is-a-different-substance,726233N8L3,HCCFUFNFJIUPHS-MZYBJUSBSA-O,9589472,WYKASFRWOOMFNP-ZISBYHFMSA-N,False
K1:XM03YJ541D,1,Prazosin,unii-record-is-a-different-substance,X0Z7454B90,IENZQIKPVFGBNW-UHFFFAOYSA-N,68546,WFXFYZULCQKPIP-UHFFFAOYSA-N,False
K1:XOI2Q0ZF7G,1,Benzgalantamine,unii-record-is-a-different-substance,LN7PMJ4P57,JKVNJTYHRABHIY-WXVUKLJWSA-N,155491118,YOMFDYFCNHSIAU-MXJKWOHVSA-N,False
K1:XP9911I1WL,3,Adaprolol,unii-record-is-a-different-substance,2I8RV6WL9A,IPGLIOFIFLXLKR-UHFFFAOYSA-N,6435805,WEBILLRFBZTUIX-BTJKTKAUSA-N,False
K1:XTZ6AXU7KN,2,Clenbuterol,unii-record-is-a-different-substance,GOR5747GWU,STJMRWALKKWQGH-UHFFFAOYSA-N,5702273,OPXKTCUYRHXSBK-UHFFFAOYSA-N,False
K1:XUL93R30K2,2,Bosentan Anhydrous,unii-record-is-a-different-substance,Q326023R30,GJPICJJJRGTNOD-UHFFFAOYSA-N,185462,SXTRWVVIEPWAKM-UHFFFAOYSA-N,False
K1:XV8U2XT4H7,3,"1,1'-METHYLENEBIS(4-((HYDROXYIMINO)METHYL)-PYRIDINIUM) Dimethanesulfonate",unii-record-is-a-different-substance,XV8U2XT4H7,CMMIGIRGSXYBDN-UHFFFAOYSA-P,145722036,LIBNJJLUCYWGII-UHFFFAOYSA-N,False
K1:XX73205DH5,2,Sucralfate,unii-record-differs-no-exact-structure,XX73205DH5,ULRRHTDDELHNOW-FYJBIRSBSA-A,121494085,YZPQNHUVIVIUCT-JTJNLBSYSA-F,False
K1:XXE1CET956,1,Indometacin,unii-record-is-a-different-substance,0IMX38M2GG,CGIGDMFJXJATDK-UHFFFAOYSA-N,23674731,UHYAQBLOGVNWNT-UHFFFAOYSA-M,False
K1:XZ7BG04GJX,2,Cefixime Anhydrous,unii-record-is-a-different-substance,97I1C92E55,OKBVVJOGVLARMR-QSWIMTSFSA-N,5491577,IPYWNMVPZOAFOQ-NABDTECSSA-N,False
K1:XZA0KB1BDQ,2,Berotralstat,unii-record-is-a-different-substance,88SH1NBL2B,UXNXMBYCBRBRFD-MUUNZHRXSA-N,139030242,XFZLBLTUANGZBD-QDSLRZTOSA-N,False
K1:XZA9HY6Z98,2,Methysergide,unii-record-is-a-different-substance,2U7H1466GH,KPJZHOPZRAFDTN-ZRGWGRIASA-N,5281073,LWYXFDXUMVEZKS-ZVFOLQIPSA-N,False
K1:Y0TK0FS77W,2,Cromoglicic acid,unii-record-is-a-different-substance,Q2WXR1I0PK,IMZMKUWMOSJXDT-UHFFFAOYSA-N,27503,VLARUOGDXDTHEH-UHFFFAOYSA-L,False
K1:Y1NA96IX3T,3,Fiboflapon,unii-record-is-a-different-substance,75YS00XOG3,DFQGDHBGRSTTHX-UHFFFAOYSA-N,44473150,NOJNFULGOQGBKB-UHFFFAOYSA-M,False
K1:Y25LQ0H97D,3,Nafamostat,unii-record-is-a-different-substance,1D2T74921W,MQQNFDZXWVTQEH-UHFFFAOYSA-N,5311180,SRXKIZXIRHMPFW-UHFFFAOYSA-N,False
K1:Y2T4ALDEAT,3,Bomedemstat,unii-record-is-a-different-substance,2PYF2U9JNF,KQKBMHGOHXOHTD-KKUQBAQOSA-N,131801105,WLRWBXFBIJMKHG-DVNXTAPYSA-N,False
K1:Y310PA316B,3,Idazoxan,unii-record-is-a-different-substance,15394QZS7A,HPMRFMKYPGXPEP-UHFFFAOYSA-N,154494,MYUBYOVCLMEAOH-UHFFFAOYSA-N,False
K1:Y3N00BK5WK,1,Hydrocortamate,unii-record-is-a-different-substance,9QM8U7R83W,FWFVLWGEFDIZMJ-FOMYWIRZSA-N,31312,AKQNAIYKSALPKV-OYHXESGYSA-N,False
K1:Y41JS2NL6U,2,Bisoprolol,unii-record-is-a-different-substance,UR59KN573L,VHYCDWMUTMEGQY-UHFFFAOYSA-N,5281064,VMDFASMUILANOL-WXXKFALUSA-N,False
K1:Y45QSO73OB,2,Streptomycin,unii-record-is-a-different-substance,CW25IKJ202,UCSJYZPVAKXKNQ-HZYVHMACSA-N,19648,QTENRWWVYAAPBI-YCRXJPFRSA-N,False
K1:Y5GMK36KGY,1,Perindopril,unii-record-is-a-different-substance,1964X464OJ,IPVQLZZIHOAWMC-QXKUPLGCSA-N,441313,IYNMDWMQHSMDDE-MHXJNQAMSA-N,False
K1:Y5L2157C4J,1,Tacrolimus Anhydrous,unii-record-is-a-different-substance,WM0HAQ4WNM,QJJXYPPXXYFBGM-LFZNUXCKSA-N,5282315,NWJQLQGQZSIBAF-MLAUYUEBSA-N,False
K1:Y6IUM7395Q,3,TP-271,unii-record-differs-no-exact-structure,Y6IUM7395Q,IXMIZHVJXGKPJI-HMFHYXQTSA-N,54726193,VIWUYPVRNWIKLS-HMFHYXQTSA-N,False
K1:Y79XT83BJ9,2,Aminohippuric Acid,unii-record-is-a-different-substance,SUO3KVS1O9,HSMNQINEKMPTIC-UHFFFAOYSA-N,443971,UNZMYCAEMNVPHX-UHFFFAOYSA-M,False
K1:Y883P1Z2LT,2,Atovaquone,unii-record-differs-no-exact-structure,Y883P1Z2LT,KUCQYCKVKVOKAY-CTYIDZIISA-N,74989,BSJMWHQBCZFXBR-UHFFFAOYSA-N,False
K1:YBK48BXK30,1,Trazodone,unii-record-is-a-different-substance,6E8ZO8LRNM,PHLBKPHSAVXXEF-UHFFFAOYSA-N,62935,OHHDIOKRWWOXMT-UHFFFAOYSA-N,False
K1:YBM8W799TH,3,"3,3'-DIETHYLTHIACARBOCYANINE",unii-record-is-a-different-substance,18V0PLQ75G,JGLWGLKNDHZFAP-UHFFFAOYSA-N,165412036,PLQBHQQNSXWTNI-UHFFFAOYSA-M,False
K1:YC3281G42A,3,Adrogolide,unii-record-is-a-different-substance,69MG3OZA0H,KTEBZVJGMARTOQ-GCJKJVERSA-N,6918298,NPEZSCRKHFTLPE-MYXGOWFTSA-N,False
K1:YD064E883I,3,Tirilazad,unii-record-is-a-different-substance,HXS259UWKW,RBKASMJPSJDQKY-RBFSKHHSSA-N,6918013,NTRLSGIBUFLYST-VFTWSTDHSA-N,False
K1:YE20AG583K,3,Xeruborbactam Hydroxide,unii-record-is-a-different-substance,IFX2A7E8IH,RYSXSDTTWIWNFW-PHDIDXHHSA-N,163342449,RLVWXGRGTAHSCI-BNTLRKBRSA-M,False
K1:YHP6YLT61T,2,Prochlorperazine,unii-record-is-a-different-substance,I1T8O1JTL6,WIKYUJGCLQQFNW-UHFFFAOYSA-N,5281032,DSKIOWHQLUWFLG-SPIKMXEPSA-N,False
K1:YI10W1K93A,3,Lotiglipron,unii-record-is-a-different-substance,5QR4J2U7T5,SVPYZAJTWFQTSM-UGDMGKLASA-N,169490730,UEEOYBOWXLQOLU-ZKXIHYOGSA-N,False
K1:YJO1F9W10R,2,Betamethasone Phosphate,unii-record-is-a-different-substance,7BK02SCL3W,VQODGRNSFPNSQE-DVTGEIKXSA-N,65478,PLCQGRYPOISRTQ-LWCNAHDDSA-L,False
K1:YKH834O4BH,1,Epinephrine,unii-record-is-a-different-substance,30Q7KI53AK,UCTWMZQNUQWSLP-VIFPVBQESA-N,5815,YLXIPWWIOISBDD-NDAAPVSOSA-N,False
K1:YL4TY9WH22,3,Piroxantrone,unii-record-differs-no-exact-structure,YL4TY9WH22,QEWPVAOWLNMLRI-UHFFFAOYSA-N,59916,UKNVCOILWOLTLJ-UHFFFAOYSA-N,False
K1:YL5FZ2Y5U1,1,Methotrexate,unii-record-is-a-different-substance,3IG1E710ZN,FBOZXECLQNJBKD-ZDUSSCGKSA-N,11329481,DASQOOZCTWOQPA-GXKRWWSZSA-L,False
K1:YO603Y8113,2,Darunavir,unii-record-is-a-different-substance,33O78XF0BW,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,23725083,QWSHKNICRJHQCY-VBTXLZOXSA-N,False
K1:YO7261ME24,2,Cetirizine,unii-record-is-a-different-substance,64O047KTOA,ZKLPARSLTMPFCP-UHFFFAOYSA-N,55182,PGLIUCLTXOYQMV-UHFFFAOYSA-N,False
K1:YOP6PX0BAO,2,Meropenem Anhydrous,unii-record-is-a-different-substance,FV9J3JU8B1,DMJNNHOOLUXYBV-PQTSNVLCSA-N,441129,CTUAQTBUVLKNDJ-OBZXMJSBSA-N,False
K1:YP0241BU76,3,Clomocycline,unii-record-differs-no-exact-structure,YP0241BU76,GJGDLRSSCNAKGL-KMVLDZISSA-N,54680675,BXTHDFJCJQJHKD-KMVLDZISSA-N,False
K1:YP664UDC7T,3,Isuzinaxib,unii-record-differs-no-exact-structure,Q99G5ZE5U5,LQKQLKMTJOMCMJ-UHFFFAOYSA-N,60172240,YEEIHSUMLNXRMI-UHFFFAOYSA-N,False
K1:YPN3UQ28FM,3,Metalkonium,unii-record-is-a-different-substance,IM6BZ8F57J,DYKFIFLJEJVONL-UHFFFAOYSA-O,7535,COLOBWZNRYGBRU-UHFFFAOYSA-N,False
K1:YQE403BP4D,1,Phenobarbital,unii-record-is-a-different-substance,SW9M9BB5K3,DDBREPKUVSBGFI-UHFFFAOYSA-N,12598276,WRLGYAWRGXKSKG-UHFFFAOYSA-M,False
K1:YVE9U408ZL,3,Amdiglurax,unii-record-is-a-different-substance,HX0VO60T62,DYTOQURYRYYNOR-UHFFFAOYSA-N,50922680,LWHMGALTTIYPJU-UHFFFAOYSA-N,False
K1:YVU35998K5,1,Viomycin,unii-record-is-a-different-substance,LKO141R05V,GXFAIFRPOKBQRV-GHXCTMGLSA-N,135524783,AQONYROJHRNYQQ-QMAPKBLTSA-N,False
K1:YX9162EO3I,1,Raloxifene,unii-record-is-a-different-substance,4F86W47BR6,GZUITABIAKMVPG-UHFFFAOYSA-N,54900,BKXVVCILCIUCLG-UHFFFAOYSA-N,False
K1:YZ1L3KR377,3,MK-0941 FREE BASE,unii-record-is-a-different-substance,83OY2D8970,KJSGTWFWVTYPFZ-AWEZNQCLSA-N,25235800,PIDNRTWDGDJKSQ-UQKRIMTDSA-N,False
K1:YZ3YX5R472,3,Bamzireotide Navoxetan,unii-record-is-a-different-substance,D2A42X3LCS,FWJUFDDPKXRKHG-AYPXNPRASA-N,172866335,QGVGTCHMAGOYCL-BYUNHRDPSA-L,False
K1:YZI5105V0L,1,Ketorolac,unii-record-is-a-different-substance,4EVE5946BQ,OZWKMVRBQXNZKK-UHFFFAOYSA-N,84003,BWHLPLXXIDYSNW-UHFFFAOYSA-N,False
K1:Z05ZE98FV8,2,Thonzonium,unii-record-is-a-different-substance,JI2B19CR0R,IOYZYMQFUSNATM-UHFFFAOYSA-N,11102,WBWDWFZTSDZAIG-UHFFFAOYSA-M,False
K1:Z0O4TJ588O,3,Buntanetap,unii-record-is-a-different-substance,G18HAS9LKM,PBHFNBQPZCRWQP-AZUAARDMSA-N,134823887,XKKPTCVQEJZDGT-WXJUTALTSA-N,False
K1:Z40X7EI2AF,2,Ioxaglic acid,unii-record-is-a-different-substance,HQ43CN02U9,TYYBFXNZMFNZJT-UHFFFAOYSA-N,23688359,MBVDCEVFLAONHO-UHFFFAOYSA-M,False
K1:Z41970Z67W,3,Trizoxime,unii-record-differs-no-exact-structure,Z41970Z67W,GAECBAVHFVGHLK-UHFFFAOYSA-N,3047751,QILQFILVKAOEAQ-UHFFFAOYSA-N,False
K1:Z468598HBV,1,Phentolamine,unii-record-is-a-different-substance,Y7543E5K9T,MRBDMNSDAVCSSF-UHFFFAOYSA-N,91430,OGIYDFVHFQEFKQ-UHFFFAOYSA-N,False
K1:Z49JYU6T3P,3,BGC-20-1531 FREE BASE,unii-record-is-a-different-substance,9QV7JG4XYZ,IXDVRRPNWPOPGV-UHFFFAOYSA-N,25209437,TVDHMDXPKGMXRT-UHFFFAOYSA-M,False
K1:Z5014VUX83,3,Vapitadine,unii-record-is-a-different-substance,R612XR8A9F,VQWGYPVNVICKFC-UHFFFAOYSA-N,9842251,BOYLPLUVCXUHDJ-UHFFFAOYSA-N,False
K1:Z61I075U2W,2,Phenoxymethylpenicillin,unii-record-is-a-different-substance,146T0TU1JB,BPLBGHOLXOTWMN-MBNYWOFBSA-N,23676814,HCTVWSOKIJULET-LQDWTQKMSA-M,False
K1:Z7FF1XKL7A,2,Cetrimonium,unii-record-is-a-different-substance,L64N7M9BWR,RLGQACBPNDBWTB-UHFFFAOYSA-N,5974,LZZYPRNAOMGNLH-UHFFFAOYSA-M,False
K1:Z80293URPV,1,Ozanimod,unii-record-is-a-different-substance,3UPR33JAAM,XRVDGNKRPOAQTN-FQEVSTJZSA-N,91618104,HAOOCAKHSFYDBU-BDQAORGHSA-N,False
K1:Z80I64HMNP,2,Tiagabine,unii-record-is-a-different-substance,DQH6T6D8OY,PBJUNZJWGZTSKL-MRXNPFEDSA-N,91274,YUKARLAABCGMCN-PKLMIRHRSA-N,False
K1:Z9OJ72BM3O,3,Teludipine,unii-record-is-a-different-substance,7P6B96QLKN,DKLVJXTUCNPMDC-FOCLMDBBSA-N,9893335,VMZCXIGDNRMWGI-GEEYTBSJSA-N,False
K1:ZC4CGO0RUG,3,Elsulfavirine,unii-record-is-a-different-substance,HKK2U3V1DT,ULTDEARCBRNRGR-UHFFFAOYSA-N,46175184,UJFARQSHFFWJHD-UHFFFAOYSA-M,False
