key,tier,displayName,has_unii,has_inchikey,is_combination
K4:complex,3,Complex,False,False,False
K4:condonopsis,3,Condonopsis,False,False,False
K4:condurango,2,Condurango,False,False,False
K4:conjugated linolenic acid,3,Conjugated Linolenic Acid,False,False,False
K4:convolvulus pluricaulis,3,Convolvulus Pluricaulis,False,False,False
K4:convolvulus prostratis,3,Convolvulus Prostratis,False,False,False
K4:convolvulus prostratus,3,Convolvulus Prostratus,False,False,False
K4:conyza canadensis,3,Conyza Canadensis,False,False,False
K4:copaiba balsam,3,Copaiba Balsam,False,False,False
K4:copper alpha ketoglutarate,3,Copper Alpha-Ketoglutarate,False,False,False
K4:coriolus mushroom,3,Coriolus Mushroom,False,False,False
K4:corktree,3,Corktree,False,False,False
K4:corn fiber,3,Corn Fiber,False,False,False
K4:corn protein,3,Corn Protein,False,False,False
K4:cornflower,3,Cornflower,False,False,False
K4:corydalis ambigua,3,Corydalis Ambigua,False,False,False
K4:corynebacterium stationis,3,Corynebacterium Stationis,False,False,False
K4:costus,3,Costus,False,False,False
K4:covid 19 vaccine mrna,2,"COVID-19 Vaccine, mRNA",False,False,False
K4:cowherb,3,Cowherb,False,False,False
K4:cowpea,3,Cowpea,False,False,False
K4:cranberry fiber,3,Cranberry Fiber,False,False,False
K4:cranberry protein,3,Cranberry Protein,False,False,False
K4:cranesbill,3,Cranesbill,False,False,False
K4:creatine alpha aminobutyrate,3,Creatine Alpha-Aminobutyrate,False,False,False
K4:creatine beta hydroxybutyrate,3,Creatine Beta-Hydroxybutyrate,False,False,False
K4:creatine glutamine,3,Creatine Glutamine,False,False,False
K4:creatine isoleucine,3,Creatine Isoleucine,False,False,False
K4:creatine leucine,3,Creatine-Leucine,False,False,False
K4:creatine valine,3,Creatine Valine,False,False,False
K4:creatyl l leucine,3,Creatyl-L-Leucine,False,False,False
K4:crinum latifolium,3,Crinum Latifolium,False,False,False
K4:croton seeds,3,Croton Seeds,False,False,False
K4:crustaceans,3,Crustaceans,False,False,False
K4:cubebs,3,Cubebs,False,False,False
K4:culvers root,3,Culvers Root,False,False,False
K4:cupric,2,Cupric,False,False,False
K4:cupric ascorbate,3,Cupric Ascorbate,False,False,False
K4:cupuacu,3,Cupuacu,False,False,False
K4:curculigo,3,Curculigo,False,False,False
K4:curculigo orchicides,3,Curculigo Orchicides,False,False,False
K4:curcuma amada,3,Curcuma Amada,False,False,False
K4:curcuma aromatica,3,Curcuma Aromatica,False,False,False
K4:curcuma comosa,3,Curcuma Comosa,False,False,False
K4:curcuma wenyujin,3,Curcuma Wenyujin,False,False,False
K4:curcuminoid,3,Curcuminoid,False,False,False
K4:currant,3,Currant,False,False,False
K4:curryleaf,3,Curryleaf,False,False,False
K4:cyanostane,3,Cyanostane,False,False,False
K4:cyanotis vaga,3,Cyanotis Vaga,False,False,False
K4:cyanthillium cinereum,3,Cyanthillium Cinereum,False,False,False
K4:cyathula,3,Cyathula,False,False,False
K4:cyclanthera pedata,3,Cyclanthera Pedata,False,False,False
K4:cymbidium goeringii,3,Cymbidium Goeringii,False,False,False
K4:cynanchum,3,Cynanchum,False,False,False
K4:cynanchum otophyllum,3,Cynanchum Otophyllum,False,False,False
K4:cynanchum wilfordii,3,Cynanchum Wilfordii,False,False,False
K4:cynomorium,3,Cynomorium,False,False,False
K4:cyperus,3,Cyperus,False,False,False
K4:cyperus rotundus,2,Cyperus Rotundus,False,False,False
K4:damask rose,3,Damask Rose,False,False,False
K4:daphne,3,Daphne,False,False,False
K4:date palm,3,Date Palm,False,False,False
K4:david s milkberry,3,David's Milkberry,False,False,False
K4:davidson s penstemon,3,Davidson's Penstemon,False,False,False
K4:daylily,3,Daylily,False,False,False
K4:decarboxylase,3,Decarboxylase,False,False,False
K4:deer,3,Deer,False,False,False
K4:dendrobium fimbriatum,3,Dendrobium Fimbriatum,False,False,False
K4:dense fruit dittany,3,Dense Fruit Dittany,False,False,False
K4:desert broomrape,3,Desert Broomrape,False,False,False
K4:desmodium,3,Desmodium,False,False,False
K4:desmodium adscendens,3,Desmodium Adscendens,False,False,False
K4:desmodium gangeticum,3,Desmodium Gangeticum,False,False,False
K4:devil s club,3,Devil's Club,False,False,False
K4:dextroamphetamine resin complex,2,Dextroamphetamine Resin Complex,False,False,False
K4:dialyzable leukocyte,3,Dialyzable Leukocyte Extract,False,False,False
K4:diamine oxidase,3,Diamine Oxidase,False,False,False
K4:dianthus,3,Dianthus,False,False,False
K4:dibasic,2,Anhydrous Dibasic,False,False,False
K4:dichroa,3,Dichroa,False,False,False
K4:dichrostachys glomerata,3,Dichrostachys Glomerata,False,False,False
K4:dicyclopentanone,3,Dicyclopentanone,False,False,False
K4:didymocarpus pedicellata,3,Didymocarpus Pedicellata,False,False,False
K4:digestion resistant dextrin,3,Digestion Resistant Dextrin,False,False,False
K4:digestion resistant maltodextrin,3,Digestion Resistant Maltodextrin,False,False,False
K4:diglyceride,3,Diglyceride,False,False,False
K4:diindolylymethane,3,Diindolylymethane,False,False,False
K4:diindoylmethane,3,Diindoylmethane,False,False,False
K4:dimethylhexylamine,3,Dimethylhexylamine,False,False,False
K4:dimethyloleuropein,3,Dimethyloleuropein,False,False,False
K4:dimethylpentylamine,3,Dimethylpentylamine,False,False,False
K4:dimorphandra mollis,3,Dimorphandra Mollis,False,False,False
K4:dioscorea collettii,3,Dioscorea Collettii,False,False,False
K4:dioscorea collettii var hypoglauca,3,Dioscorea Collettii Var. Hypoglauca,False,False,False
K4:dioscorea collettii vs hypoglauca,3,Dioscorea Collettii Vs. Hypoglauca,False,False,False
K4:dioscorea nipponica,3,Dioscorea Nipponica,False,False,False
K4:dipeptidyl peptidase 4,3,Dipeptidyl Peptidase 4,False,False,False
K4:dipeptidylpeptidase,3,Dipeptidylpeptidase,False,False,False
K4:dipeptigylpeptidase,3,Dipeptigylpeptidase,False,False,False
K4:dipsacus,3,Dipsacus,False,False,False
K4:dipsacus asperloids,3,Dipsacus Asperloids,False,False,False
K4:dismutase,3,Dismutase,False,False,False
K4:dissolved oxygen,3,Dissolved Oxygen,False,False,False
K4:diterpene,3,Diterpene,False,False,False
K4:divi divi,3,Divi-Divi,False,False,False
K4:dog rose,2,Dog Rose,False,False,False
K4:dogwood,3,Dogwood,False,False,False
K4:dolichos,3,Dolichos,False,False,False
K4:dolichos biflorus,3,Dolichos Biflorus,False,False,False
K4:dolutegravir lamivudine tenofovir alafenamide,2,Dolutegravir Lamivudine Tenofovir Alafenamide,False,False,False
K4:dragon fruit,3,Dragon Fruit,False,False,False
K4:dragonhead,3,Dragonhead,False,False,False
K4:dry milk,3,Dry Milk,False,False,False
K4:drynaria,3,Drynaria,False,False,False
K4:duckweed,3,Duckweed,False,False,False
K4:duckweed protein,3,Duckweed Protein,False,False,False
K4:duodenal substance,3,Duodenal Substance,False,False,False
K4:duodenum,3,Duodenum,False,False,False
K4:durian,3,Durian,False,False,False
K4:dwarf lilyturf,3,Dwarf Lilyturf,False,False,False
K4:dwarf morning glory,3,Dwarf Morning Glory,False,False,False
K4:earthworm,3,Earthworm,False,False,False
K4:eastern red cedar,3,Eastern Red Cedar,False,False,False
K4:echinacosides,3,Echinacosides,False,False,False
K4:echium,3,Echium,False,False,False
K4:echium plantagineum,3,Echium Plantagineum,False,False,False
K4:eclipta,3,Eclipta,False,False,False
K4:egg protein,3,Egg Protein,False,False,False
K4:egg white protein,3,Egg White Protein,False,False,False
K4:egyptian lotus,3,Egyptian Lotus,False,False,False
K4:elaeagnus glabra,3,Elaeagnus Glabra,False,False,False
K4:elcampane,3,Elcampane,False,False,False
K4:elderberry,3,Elderberry,False,False,False
K4:elecampine,3,Elecampine,False,False,False
K4:elephant vine,3,Elephant Vine,False,False,False
K4:elephant yam,3,Elephant Yam,False,False,False
K4:eleutherococcus gracilistylus,3,Eleutherococcus Gracilistylus,False,False,False
K4:eleutherococcus senticosus,3,Eleutherococcus Senticosus,False,False,False
K4:embelia ribes,3,Embelia Ribes,False,False,False
K4:empresstree,3,Empresstree,False,False,False
K4:emulsifer,3,Emulsifer,False,False,False
K4:endive,2,Endive,False,False,False
K4:endopeptidase,3,Endopeptidase,False,False,False
K4:english chamomile,3,English Chamomile,False,False,False
K4:english horsemint,3,English Horsemint,False,False,False
K4:english ivy,3,English Ivy,False,False,False
K4:english lavender,3,English Lavender,False,False,False
K4:english oak,3,English Oak,False,False,False
K4:english plantain,3,English Plantain,False,False,False
K4:enicostemma littorale,3,Enicostemma Littorale,False,False,False
K4:enzyme,3,Enzyme,False,False,False
K4:enzyme blend,3,Enzyme Blend,False,False,False
K4:epiandrostenolone,3,Epiandrostenolone,False,False,False
K4:epidedium,3,Epidedium,False,False,False
K4:epimedium,3,Epimedium,False,False,False
K4:epindrosterone,3,Epindrosterone,False,False,False
K4:eria,3,Eria,False,False,False
K4:eria jarensis,3,Eria Jarensis,False,False,False
K4:erysimum cheiri,2,Erysimum Cheiri,False,False,False
K4:erythrina,3,Erythrina,False,False,False
K4:erythropalum scandens,3,Erythropalum Scandens,False,False,False
K4:eschsoltzaxanthone,3,Eschsoltzaxanthone,False,False,False
K4:essential,3,Essential Oil,False,False,False
K4:esters,3,Esters,False,False,False
K4:ethylhexyl,2,Ethylhexyl,False,False,False
K4:eucommia,3,Eucommia,False,False,False
K4:eucommia ulmoides,3,Eucommia Ulmoides,False,False,False
K4:european ash,3,European Ash,False,False,False
K4:european barberry,3,European Barberry,False,False,False
K4:european buckthorn,3,European Buckthorn,False,False,False
K4:european elder,3,European Elder,False,False,False
K4:european elderberry constituents,3,European Elderberry Constituents,False,False,False
K4:european field elm,3,European Field Elm,False,False,False
K4:european golden rod,3,European Golden Rod,False,False,False
K4:european hornbeam,3,European Hornbeam,False,False,False
K4:european pennyroyal,3,European Pennyroyal,False,False,False
K4:european peony,3,European Peony,False,False,False
K4:european vervain,3,European Vervain,False,False,False
K4:european white birch,3,European White Birch,False,False,False
K4:euryale,3,Euryale,False,False,False
K4:eurycoma longifolia,1,Eurycoma Longifolia,False,False,False
K4:eurypeptides,3,Eurypeptides,False,False,False
K4:evening primrose,3,Evening Primrose,False,False,False
K4:evodia,3,Evodia,False,False,False
K4:exopeptidase,3,Exopeptidase,False,False,False
K4:exphedrine,3,Exphedrine HCL,False,False,False
K4:fadogia agrestis,3,Fadogia Agrestis,False,False,False
K4:false calumba,3,False Calumba,False,False,False
K4:false unicorn,3,False Unicorn,False,False,False
K4:fang feng,3,Fang-Feng,False,False,False
K4:fatty acid,3,Fatty Acid,False,False,False
K4:fatty acids,2,Fatty Acids,False,False,False
K4:fenuside,3,Fenuside,False,False,False
K4:fermented tea,3,Fermented Tea,False,False,False
K4:fern,3,Fern,False,False,False
K4:fernbush,3,Fernbush,False,False,False
K4:fiber,1,Fiber,False,False,False
K4:fiber blend,3,Fiber Blend,False,False,False
K4:fibrobacter succinogenes,3,Fibrobacter Succinogenes,False,False,False
K4:ficus simplicissima,3,Ficus Simplicissima,False,False,False
K4:field penny cress,3,Field Penny Cress,False,False,False
K4:figwort,2,Figwort,False,False,False
K4:finger cactus,3,Finger Cactus,False,False,False
K4:finger leaf morning glory,3,Finger-Leaf Morning Glory,False,False,False
K4:fir,3,Fir,False,False,False
K4:fish maw,3,Fish Maw,False,False,False
K4:fish peptides,3,Fish Peptides,False,False,False
K4:fish protein,3,Fish Protein,False,False,False
K4:fish roe,3,Fish Roe,False,False,False
K4:flammulina velutipes,3,Flammulina Velutipes,False,False,False
K4:flammulina velutpies,3,Flammulina Velutpies,False,False,False
K4:flat stem milk vetch,3,Flat-Stem Milk-Vetch,False,False,False
K4:flavanols,3,Flavanols,False,False,False
K4:flavanones,3,Flavanones,False,False,False
K4:flavoglycosides,3,Flavoglycosides,False,False,False
K4:flavones,3,Flavones,False,False,False
K4:flavonoid glycosides,3,Flavonoid Glycosides,False,False,False
K4:flavonoids,1,Flavonoids,False,False,False
K4:flavonones,3,Flavonones,False,False,False
K4:flax,3,Flax,False,False,False
K4:flax fiber,3,Flax Fiber,False,False,False
K4:flax lignans,3,Flax Lignans,False,False,False
K4:flax protein,3,Flax Protein,False,False,False
K4:flaxseed fiber,3,Flaxseed Fiber,False,False,False
K4:flaxseed protein,3,Flaxseed Protein,False,False,False
K4:flour,3,Flour,False,False,False
K4:flouride,3,Flouride,False,False,False
K4:flourine,3,Flourine,False,False,False
K4:flower pollen,3,Flower Pollen,False,False,False
K4:flowering quince,3,Flowering Quince,False,False,False
K4:flueggea suffruticosa,3,Flueggea?suffruticosa,False,False,False
K4:fo ti,3,Fo-Ti,False,False,False
K4:follistatin 344,3,Follistatin-344,False,False,False
K4:fomes fomentarius,3,Fomes Fomentarius,False,False,False
K4:fomitopsis cajanderi,3,Fomitopsis Cajanderi,False,False,False
K4:forsythia,3,Forsythia,False,False,False
K4:four factor prothrombin complex concentrate,2,Four-Factor Prothrombin Complex Concentrate,False,False,False
K4:foxglove,3,Foxglove,False,False,False
K4:foxtail millet,3,Foxtail Millet,False,False,False
K4:fragrant angelica,3,Fragrant Angelica,False,False,False
K4:fragrant rosewood,3,Fragrant Rosewood,False,False,False
K4:frankinsense,3,Frankinsense,False,False,False
K4:fringed pink,3,Fringed Pink,False,False,False
K4:fringetree,3,Fringetree,False,False,False
K4:fritillary,3,Fritillary,False,False,False
K4:fructopyranose borate,3,Calcium Fructopyranose Borate,False,False,False
K4:fruit,1,Fruit,False,False,False
K4:fruit acid,3,Fruit Acid,False,False,False
K4:fucoidan,1,Fucoidan,False,False,False
K4:fumitory,3,Fumitory,False,False,False
K4:furanosteroid,3,Furanosteroid,False,False,False
K4:furanosterols,3,Furanosterols,False,False,False
K4:furans,3,Furans,False,False,False
K4:furostanols,3,Furostanols,False,False,False
K4:gac,3,Gac,False,False,False
K4:galactomannase,3,Galactomannase,False,False,False
K4:galactosidase,3,Galactosidase,False,False,False
K4:galanga,3,Galanga,False,False,False
K4:galangal,3,Galangal,False,False,False
K4:garbanzo bean protein,3,Garbanzo Bean Protein,False,False,False
K4:garcinia pedunculata,3,Garcinia Pedunculata,False,False,False
K4:garden forget me not,3,Garden Forget Me Not,False,False,False
K4:garrya,3,Garrya,False,False,False
K4:gcp,3,Alpha-Gcp,False,False,False
K4:genipa americana,3,Genipa Americana,False,False,False
K4:genista tinctoria,3,Genista Tinctoria,False,False,False
K4:gentiana manshurica,3,Gentiana Manshurica,False,False,False
K4:ghee,3,Ghee,False,False,False
K4:ginger phenols,3,Ginger Phenols,False,False,False
K4:ginkgo falvone glycoside,3,Ginkgo Falvone Glycoside,False,False,False
K4:ginkgo flavone glycoside,3,Ginkgo Flavone Glycoside,False,False,False
K4:ginkgo flavones,3,Ginkgo Flavones,False,False,False
K4:ginkgolides,3,Ginkgolides,False,False,False
K4:gland,3,Gland,False,False,False
K4:glehnia littoralis,3,Glehnia Littoralis,False,False,False
K4:globulins,3,Globulins,False,False,False
K4:glossy privet,3,Glossy Privet,False,False,False
K4:glucosamine 5 methyltetrahydrofolate,3,Glucosamine 5-Methyltetrahydrofolate,False,False,False
K4:glucose polymer,3,Glucose Polymer,False,False,False
K4:glucosidase,3,Beta-Glucosidase,False,False,False
K4:glucosinolates,3,Glucosinolates,False,False,False
K4:glutamine alpha ketoglutarate,3,Glutamine Alpha-Ketoglutarate,False,False,False
K4:glutamine alpha ketogutarate,3,Glutamine Alpha-Ketogutarate,False,False,False
K4:glutamine precursor,3,Glutamine Precursor,False,False,False
K4:glutathione peroxidase,3,Glutathione Peroxidase,False,False,False
K4:gluthathione,3,Gluthathione,False,False,False
K4:glycans,3,Alpha-Glycans,False,False,False
K4:glyceride,3,Glyceride,False,False,False
K4:glycerides,3,Glycerides,False,False,False
K4:glycerol gluconate,3,Calcium Glycerol Gluconate,False,False,False
K4:glycine alanyl l histidine,3,Glycine-Alanyl-L-Histidine,False,False,False
K4:glycine alanyl l isoleucine,3,Glycine-Alanyl-L-Isoleucine,False,False,False
K4:glycine alanyl l leucine,3,Glycine-Alanyl-L-Leucine,False,False,False
K4:glycine alanyl l lysine,3,Glycine-Alanyl-L-Lysine,False,False,False
K4:glycine alanyl l methionine,3,Glycine-Alanyl-L-Methionine,False,False,False
K4:glycine alanyl l phenylalanine,3,Glycine-Alanyl-L-Phenylalanine,False,False,False
K4:glycine alanyl l threonine,3,Glycine-Alanyl-L-Threonine,False,False,False
K4:glycine alanyl l tryptophan,3,Glycine-Alanyl-L-Tryptophan,False,False,False
K4:glycine alanyl l valine,3,Glycine-Alanyl-L-Valine,False,False,False
K4:glycine alanyl lysine l citrulline,3,Glycine-Alanyl-Lysine-L-Citrulline,False,False,False
K4:glycine alanyl lysine l glutamine,3,Glycine-Alanyl-Lysine-L-Glutamine,False,False,False
K4:glyco amino isolate,3,Glyco-Amino Isolate,False,False,False
K4:glycosaminoglycan,3,Glycosaminoglycan,False,False,False
K4:glycosaponin,3,Glycosaponin,False,False,False
K4:glycoside,3,Glycoside,False,False,False
K4:glycosyl isoquercetin,3,Alpha-Glycosyl Isoquercetin,False,False,False
K4:glycosylceramides,3,Glycosylceramides,False,False,False
K4:glycyl alanyl l isoleucine,3,Glycyl-Alanyl-L-Isoleucine,False,False,False
K4:glycyl alanyl l leucine,3,Glycyl-Alanyl-L-Leucine,False,False,False
K4:glycyl alanyl lysine l isoleucine,3,Glycyl-Alanyl-Lysine-L-Isoleucine,False,False,False
K4:glycyl alanyl lysine l leucine,3,Glycyl-Alanyl-Lysine-L-Leucine,False,False,False
K4:glycyl alanyl lysine l valine,3,Glycyl-Alanyl-Lysine-L-Valine,False,False,False
K4:glycyl glutamine l valine,3,Glycyl-Glutamine-L-Valine,False,False,False
K4:goat milk protein,3,Goat Milk Protein,False,False,False
K4:goji,3,Goji,False,False,False
K4:golden eye grass,3,Golden Eye Grass,False,False,False
K4:goldenrod,2,Goldenrod,False,False,False
K4:goldthread,3,Goldthread,False,False,False
K4:gooseberry,3,Gooseberry,False,False,False
K4:gorse,3,Gorse,False,False,False
K4:gpc,3,Alpha-Gpc,False,False,False
K4:grain,3,Grain,False,False,False
K4:grapefruit fiber,3,Grapefruit Fiber,False,False,False
K4:grass leaved calamus,3,Grass-Leaved Calamus,False,False,False
K4:graviola,3,Graviola,False,False,False
K4:greater celandine,3,Greater Celandine,False,False,False
K4:greater periwinkle,3,Greater Periwinkle,False,False,False
K4:green coffee,3,Green Coffee,False,False,False
K4:green onion,3,Green Onion,False,False,False
K4:green pea fiber,3,Green Pea Fiber,False,False,False
K4:griffonia,3,Griffonia,False,False,False
K4:griffonia simplicifolia,3,Griffonia Simplicifolia,False,False,False
K4:guayusa,3,Guayusa,False,False,False
K4:gugglesterone,3,Gugglesterone,False,False,False
K4:guggulsterones,3,Guggulsterones,False,False,False
K4:gulonolactone oxidase,3,Gulonolactone Oxidase,False,False,False
K4:gum,3,Gum,False,False,False
K4:gumweed,2,Gumweed,False,False,False
K4:gymnema,3,Gymnema,False,False,False
K4:gymnemic acids,3,Gymnemic Acids,False,False,False
K4:haliotis,3,Haliotis,False,False,False
K4:hawthorn,2,Hawthorn,False,False,False
K4:heal all,3,Heal-All,False,False,False
K4:heart,3,Heart,False,False,False
K4:heartsease,3,Heartsease,False,False,False
K4:hederacoside,3,Hederacoside,False,False,False
K4:hedychium spicatum,3,Hedychium Spicatum,False,False,False
K4:hedyotis,3,Hedyotis,False,False,False
K4:hedyotis corymbosa,3,Hedyotis Corymbosa,False,False,False
K4:hedyotis diffusa,3,Hedyotis Diffusa,False,False,False
K4:helicteres isora,3,Helicteres Isora,False,False,False
K4:heliopsis,3,Heliopsis,False,False,False
K4:hellebore,3,Hellebore,False,False,False
K4:hemicellulose,3,Hemicellulose,False,False,False
K4:hemidesmus,3,Hemidesmus,False,False,False
K4:hemlock spruce,2,Hemlock Spruce,False,False,False
K4:hemp protein,3,Hemp Protein,False,False,False
K4:hericenones,3,Hericenones,False,False,False
K4:hericium mushroom,3,Hericium Mushroom,False,False,False
K4:hibiscus,3,Hibiscus,False,False,False
K4:himalayan cedar,3,Himalayan Cedar,False,False,False
K4:himalayan fir,3,Himalayan Fir,False,False,False
K4:himalayan salt,3,Himalayan Salt,False,False,False
K4:histidine alpha ketoglutaric acid,3,Histidine Alpha-Ketoglutaric Acid,False,False,False
K4:hmb hydroxymethylbutyrate,3,HMB Hydroxymethylbutyrate,False,False,False
K4:holly,3,Holly,False,False,False
K4:holy basil herb,3,Holy Basil Herb,False,False,False
K4:homalomena,3,Homalomena,False,False,False
K4:honduran sarsaparilla,3,Honduran Sarsaparilla,False,False,False
K4:honeybush,3,Honeybush,False,False,False
K4:honeysuckle,3,Honeysuckle,False,False,False
K4:hoodia,3,Hoodia,False,False,False
K4:horny goat weed,3,Horny Goat Weed,False,False,False
K4:horse gram,3,Horse Gram,False,False,False
K4:horsemint,3,Horsemint,False,False,False
K4:horsetail,3,Horsetail,False,False,False
K4:houttuynia,3,Houttuynia,False,False,False
K4:houttynia,3,Houttynia,False,False,False
K4:hu zhang,3,Hu Zhang,False,False,False
K4:humic acid,3,Humic Acid,False,False,False
K4:huperzine,3,Huperzine,False,False,False
K4:hydrilla,3,Hydrilla,False,False,False
K4:hydrolysed bovine collagen enzymatic,3,Hydrolysed Bovine Collagen (Enzymatic,False,False,False
K4:hydrolysed marine collagen enzymatic,3,Hydrolysed Marine Collagen (Enzymatic,False,False,False
K4:hydrolyzed bovine elastin base,3,Hydrolyzed Bovine Elastin (Base,False,False,False
K4:hydrolyzed gelatin,3,Hydrolyzed Gelatin,False,False,False
K4:hydrolyzed porcine collagen enzymatic,3,Hydrolyzed Porcine Collagen (Enzymatic,False,False,False
K4:hydrolyzed rice protein enzymatic,3,Hydrolyzed Rice Protein (Enzymatic,False,False,False
K4:hydroxyethyl adenosine analogs,3,Hydroxyethyl Adenosine Analogs,False,False,False
K4:hydroxypropyl distarch,3,Hydroxypropyl Distarch Phosphate,False,False,False
K4:hygrophila,3,Hygrophila,False,False,False
K4:hyperimmune milk peptides,3,Hyperimmune Milk Peptides,False,False,False
K4:hypsizygus marmoreus,3,Hypsizygus Marmoreus,False,False,False
K4:ilex,3,Ilex,False,False,False
K4:ilex asprella,3,Ilex Asprella,False,False,False
K4:immortelle,3,Immortelle,False,False,False
K4:indian cassia,3,Indian Cassia,False,False,False
K4:indian catnip,3,Indian Catnip,False,False,False
K4:indian chrysanthemum,3,Indian Chrysanthemum,False,False,False
K4:indian coraltree,3,Indian Coraltree,False,False,False
K4:indian elecampane,3,Indian Elecampane,False,False,False
K4:indian fagonia,3,Indian Fagonia,False,False,False
K4:indian gooseberry,3,Indian Gooseberry,False,False,False
K4:indian jalap,3,Indian Jalap,False,False,False
K4:indian kinotree,3,Indian Kinotree,False,False,False
K4:indian madder,3,Indian Madder,False,False,False
K4:indian mallow,3,Indian Mallow,False,False,False
K4:indian mustard,3,Indian Mustard,False,False,False
K4:indian nightshade,3,Indian Nightshade,False,False,False
K4:indian pipe,3,Indian Pipe,False,False,False
K4:indian rhubarb,3,Indian Rhubarb,False,False,False
K4:indian snakeroot,3,Indian Snakeroot,False,False,False
K4:indian sphaeranthus,3,Indian Sphaeranthus,False,False,False
K4:indian valerian,3,Indian Valerian,False,False,False
K4:indigo pulchra,3,Indigo Pulchra,False,False,False
K4:inka peanut,3,Inka Peanut,False,False,False
K4:inositol citrulline silicate,3,Inositol Citrulline Silicate,False,False,False
K4:inositol stabilized arginine silicate,3,Inositol-Stabilized Arginine Silicate,False,False,False
K4:insulin like growth factor,3,Insulin-Like Growth Factor,False,False,False
K4:insulin susp isophane recombinant human,2,Insulin Susp Isophane Recombinant Human,False,False,False
K4:inulin growth factor,3,Inulin Growth Factor,False,False,False
K4:invertase,2,Invertase,False,False,False
K4:iodhtree,3,Iodhtree,False,False,False
K4:iporuru,3,Iporuru,False,False,False
K4:iridoid glycosides,3,Iridoid Glycosides,False,False,False
K4:irvingia gabonensis,3,Irvingia Gabonensis,False,False,False
K4:isatis,3,Isatis,False,False,False
K4:islelizumab jsgr#jsgr,2,Islelizumab-Jsgr,False,False,False
K4:isobutylamides,3,Isobutylamides,False,False,False
K4:isodon rubescens,3,Isodon Rubescens,False,False,False
K4:isoleucine alpha ketoglutarate,3,Isoleucine Alpha-Ketoglutarate,False,False,False
K4:isoleucine pyroglutamate,3,Isoleucine Pyroglutamate,False,False,False
K4:isomalto oligosaccharide,3,Isomalto-Oligosaccharide,False,False,False
K4:isomaltooligosaccharides,3,Isomaltooligosaccharides,False,False,False
K4:isopropyloctopamine,3,Isopropyloctopamine,False,False,False
K4:isothiocyanate,3,Isothiocyanate,False,False,False
K4:isothiocyanates,3,Isothiocyanates,False,False,False
K4:jaborandi,3,Jaborandi,False,False,False
K4:jaboticaba,3,Jaboticaba,False,False,False
K4:jabuticaba,3,Jabuticaba,False,False,False
K4:jamacian dogwood,3,Jamacian Dogwood,False,False,False
K4:jamaican dogwood,3,Jamaican Dogwood,False,False,False
K4:jambolan,3,Jambolan,False,False,False
K4:japanese apricot,3,Japanese Apricot,False,False,False
K4:japanese boxwood,3,Japanese Boxwood,False,False,False
K4:japanese honeysuckle,3,Japanese Honeysuckle,False,False,False
K4:japanese horseradish,3,Japanese Horseradish,False,False,False
K4:japanese kadsura,3,Japanese Kadsura,False,False,False
K4:japanese mint,3,Japanese Mint,False,False,False
K4:japanese persimmon,3,Japanese Persimmon,False,False,False
K4:japanese teasel,3,Japanese Teasel,False,False,False
K4:japanese waxtree,3,Japanese Waxtree,False,False,False
K4:jatamansi,3,Jatamansi,False,False,False
K4:jatoba,3,Jatoba,False,False,False
K4:jatropha macrantha,3,Jatropha Macrantha,False,False,False
K4:java brucea,3,Java Brucea,False,False,False
K4:javanese turmeric,3,Javanese Turmeric,False,False,False
K4:jessica s sticktight,3,Jessica's Sticktight,False,False,False
K4:jewelweed,3,Jewelweed,False,False,False
K4:jiaogulan,3,Jiaogulan,False,False,False
K4:jicama,3,Jicama,False,False,False
K4:job s tears,3,Job's Tears,False,False,False
K4:joe pye,3,Joe-Pye,False,False,False
K4:jojoba,3,Jojoba,False,False,False
K4:jujube seeds,3,Jujube Seeds,False,False,False
K4:jungli bean,3,Jungli-Bean,False,False,False
K4:juniper,3,Juniper,False,False,False
K4:kachnar,3,Kachnar,False,False,False
K4:kalanchoe pinnatum,3,Kalanchoe Pinnatum,False,False,False
K4:kamut,3,Kamut,False,False,False
K4:kavalactone,3,Kavalactone,False,False,False
K4:kavalactones,3,Kavalactones,False,False,False
K4:kefir,3,Kefir,False,False,False
K4:kelp fiber,3,Kelp Fiber,False,False,False
K4:keratin,1,Keratin,False,False,False
K4:keratin peptides,3,Keratin Peptides,False,False,False
K4:ketone salts,3,Ketone Salts,False,False,False
K4:khella,3,Khella,False,False,False
K4:khorasan wheat,3,Khorasan Wheat,False,False,False
K4:kidney,2,Kidney,False,False,False
K4:kigelia africana,3,Kigelia Africana,False,False,False
K4:kochia,3,Kochia,False,False,False
K4:kohlrabi,3,Kohlrabi,False,False,False
K4:kokilaksha,3,Kokilaksha,False,False,False
K4:korean angelica,3,Korean Angelica,False,False,False
K4:korean pine,3,Korean Pine,False,False,False
K4:ks 2 peptidomannan,3,Ks-2 Peptidomannan,False,False,False
K4:kucha tea,3,Kucha Tea,False,False,False
K4:kuding tea,3,Kuding Tea,False,False,False
K4:kudzu,3,Kudzu,False,False,False
K4:kukicha,3,Kukicha,False,False,False
K4:kumquat,3,Kumquat,False,False,False
K4:kurtha zopfil,3,Kurtha Zopfil,False,False,False
K4:kutkins,3,Kutkins,False,False,False
K4:labdanum,3,Labdanum,False,False,False
K4:labrador tea,3,Labrador Tea,False,False,False
K4:laburnum,3,Laburnum,False,False,False
K4:lactalbumin,3,Lactalbumin,False,False,False
K4:lactobacillus delbrueckii,3,Lactobacillus Delbrueckii,False,False,False
