nct,from_key,to_key,matched_name,action,rule,reason
NCT05715229,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05719558,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05722015,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05741021,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05746481,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05751187,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05756972,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05766800,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05775289,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05789082,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05791097,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05800015,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05800340,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05800587,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05805631,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05825443,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05870319,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05891080,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05904379,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05911308,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05918107,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05948462,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05984277,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT05990127,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06001151,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06008093,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06045767,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06057935,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06074588,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06093503,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06094296,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06096844,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06097728,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06109402,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06119581,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06151574,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06161441,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06162221,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06208033,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06212752,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06236438,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06246110,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06280196,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06296745,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06304441,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06305754,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06312137,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06315686,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06318286,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06333951,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06334757,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06346977,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06364917,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06391008,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06396065,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06399926,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06412471,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06416410,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06417814,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06431685,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06440954,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06447662,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06448754,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06452277,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06459180,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06462092,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06475300,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06475755,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06497543,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06522360,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06532149,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06561386,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06561685,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06564844,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06576635,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06585189,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06594874,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06607185,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06607393,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06623422,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06624059,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06627647,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06630325,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06630416,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06632327,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06643000,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06659042,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06663306,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06687369,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06694454,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06704620,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06704724,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06711900,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06712316,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06731907,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06741644,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06745882,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06754644,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06758557,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06769295,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06772623,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06775275,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06788912,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06793215,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06812871,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06829459,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06839105,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06861218,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06868836,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06875310,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06899126,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06917079,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06927986,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06943820,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06946797,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06969612,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT06996782,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07005102,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07005336,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07063745,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07070440,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07100080,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07122687,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07128303,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07178795,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07190248,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07229339,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07234877,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07256509,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07274384,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07365410,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07381829,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT07405190,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
