nct,from_key,to_key,matched_name,action,rule,reason
NCT00150865,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04975997,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT04976777,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT04984330,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT04991103,K1:K7V8P532WP,K1:7S5I7G3JQL,dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT04996160,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05002361,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05004753,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05006469,K1:K7V8P532WP,K1:7S5I7G3JQL,dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05008367,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05016947,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05020236,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05023915,K1:K7V8P532WP,K1:7S5I7G3JQL,dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05024344,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05032183,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05036577,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05039580,K1:K7V8P532WP,K1:7S5I7G3JQL,dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05049473,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05050305,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05060627,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05062681,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05066607,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05066997,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05070247,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05083169,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05096663,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05124067,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05132920,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05136560,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05137080,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05139043,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05142098,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05143762,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05145400,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05145543,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05147493,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05158699,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05172908,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05180097,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05183139,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05190705,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05190952,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05191706,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05192889,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05195242,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05208307,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05236621,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05248633,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05250973,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05257083,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05259839,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05272826,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05279391,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05280275,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05284409,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05285813,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05286814,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05288062,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05289492,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05289908,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05292664,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05293210,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05293509,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05298683,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05303792,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05308654,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05316168,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05323565,K1:K7V8P532WP,K1:7S5I7G3JQL,dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05325593,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05334316,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05346731,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05355610,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05361291,K1:K7V8P532WP,K1:7S5I7G3JQL,dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05367271,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05369364,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05372354,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05385523,K1:K7V8P532WP,K1:7S5I7G3JQL,dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05392946,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05405166,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05408026,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05422027,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05432414,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05432934,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05434689,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05435547,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05438043,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05439798,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05455320,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05459571,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05469893,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05470530,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
NCT05476770,K1:K7V8P532WP,K1:7S5I7G3JQL,Dexamethasone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Dexamethasone Acetate Anhydrous page names Dexamethasone; Dexamethasone Acetate Anhydrous is that name plus acetate anhydrous, so the study belongs to the parent page"
