nct,from_key,to_key,matched_name,action,rule,reason
NCT00335140,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00352027,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00361621,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00379574,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00390793,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00410488,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00411541,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00433537,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00440726,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00441168,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00450385,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00450801,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00451178,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00476190,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00477412,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00491946,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00494780,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00494897,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00500890,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00526175,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00526305,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00526409,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00537550,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00555464,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00556127,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00562965,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00577096,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00577993,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00581776,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00592111,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00613457,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00632827,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00634179,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00651755,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00669877,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00671658,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00718757,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00763763,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00770224,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00786669,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00787527,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00799136,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00801281,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00809341,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00825149,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00841945,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00853008,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00866749,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00877006,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00878254,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00887146,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00890656,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00905034,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00928200,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00931918,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00960063,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00968253,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00973752,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00980551,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT00993044,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01000285,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01004497,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01004991,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01009970,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01014767,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01040871,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01045889,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01092182,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01096368,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01148446,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01186328,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01200758,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01251107,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01287741,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01303887,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01309789,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01313884,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01321008,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01324180,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01324596,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01332968,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01336933,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01358201,HOLD:existing:vincristine,K1:5J49Q6B70F,vINCRISTINE,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01358253,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01370434,HOLD:existing:vincristine,K1:5J49Q6B70F,-vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01370694,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01371630,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01376427,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01390584,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01397825,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01399372,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01414855,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01415765,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01424982,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01445535,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01451515,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01463852,HOLD:existing:vincristine,K1:5J49Q6B70F,vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01464606,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01468740,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01483690,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
NCT01490060,HOLD:existing:vincristine,K1:5J49Q6B70F,Vincristine,move,R14d-SAME-NAME-REGISTER-RANK,"every registry intervention recorded for this study on the Vincristine page is the name both pages print; the registers rank K1 ahead of HOLD and vincristine-2 is the unsuffixed slug, so the study belongs to that page"
