key,slug,tier,display_name,indexable
K2:CYFBRQHYEQKYHH-MRXNPFEDSA-N,jnj-65355394,3,JNJ-65355394,f
K2:CYHUWUQCNGKSKF-UHFFFAOYSA-N,chembl1081262,3,CHEMBL1081262,f
K2:CYKCUAPYWQDIKR-UHFFFAOYSA-N,chembl275339,3,CHEMBL275339,f
K2:CYKPIMPUPKXTNO-UHFFFAOYSA-N,chembl2022997,3,CHEMBL2022997,f
K2:CYNLZIBKERMMOA-AWQFTUOYSA-N,chembl1708510,3,CHEMBL1708510,f
K2:CYPHXCMPISHSDL-UHFFFAOYSA-N,chembl2393183,3,CHEMBL2393183,f
K2:CYSVWWKUFVYDKU-SOOSJGDTSA-N,chembl396535,3,CHEMBL396535,f
K2:CYXABCVHENZAID-UHFFFAOYSA-N,chembl1933582,3,CHEMBL1933582,f
K2:CYYCSKFJEOSZTF-CYBMUJFWSA-N,chembl1234370,3,CHEMBL1234370,f
K2:CYYIBMGIJWXZEP-UHFFFAOYSA-N,chembl191910,3,CHEMBL191910,f
K2:CZBWGHKLVDVZHV-UHFFFAOYSA-N,chembl3286733,3,CHEMBL3286733,f
K2:CZCWQBDOFRCPHG-UHFFFAOYSA-N,chembl4104537,3,CHEMBL4104537,f
K2:CZEDAPGUDUPBHW-UHFFFAOYSA-N,chembl258176,3,CHEMBL258176,f
K2:CZGUSIXMZVURDU-JZXHSEFVSA-N,angiotensin-ii-3,2,Angiotensin ii,f
K2:CZJALLIMKKSCNX-FNORWQNLSA-N,chembl1801384,3,CHEMBL1801384,f
K2:CZKJPGUZYCCIBW-UHFFFAOYSA-N,chembl1802967,3,CHEMBL1802967,f
K2:CZLWCJRHDBTCGQ-UHFFFAOYSA-N,chembl328827,3,CHEMBL328827,f
K2:CZNPWASYMRBJCX-GOSISDBHSA-N,chembl405886,3,CHEMBL405886,f
K2:CZNWHUFRZNZRGS-OJDZSJEKSA-N,chembl20896,3,CHEMBL20896,f
K2:CZQXXVREHYMCRZ-UHFFFAOYSA-N,chembl4216635,3,CHEMBL4216635,f
K2:CZSDJYXNNJQXBB-UHFFFAOYSA-N,al-43,3,AL-43,f
K2:CZUQYAXYBOEHCY-UHFFFAOYSA-N,chembl3330125,3,CHEMBL3330125,f
K2:DABXYMYBOCROGP-UHFFFAOYSA-N,chembl219788,3,CHEMBL219788,f
K2:DAKPITMJALLHHF-UHFFFAOYSA-N,chembl393462,3,CHEMBL393462,f
K2:DAMXHAMKVXERLM-QEGDFHJFSA-N,chembl71723,3,CHEMBL71723,f
K2:DAMXHAMKVXERLM-YFIBMDDPSA-N,chembl305279,3,CHEMBL305279,f
K2:DANMZYPKFBATPO-UHFFFAOYSA-N,chembl471466,3,CHEMBL471466,f
K2:DASBFJPCNYHYIF-UHFFFAOYSA-N,chembl4241177,3,CHEMBL4241177,f
K2:DASBULWGLYMECT-AUSIDOKSSA-N,chembl3746002,3,CHEMBL3746002,f
K2:DASFSPDIWCMVRW-UHFFFAOYSA-N,chembl1990583,3,CHEMBL1990583,f
K2:DATFGAXLCSNDRI-UHFFFAOYSA-N,chembl4176464,3,CHEMBL4176464,f
K2:DAUATIBSDSXXHA-UHFFFAOYSA-N,chembl500082,3,CHEMBL500082,f
K2:DAYJDLKGFSGOQF-UHFFFAOYSA-N,chembl552532,3,CHEMBL552532,f
K2:DAYLWSSRTURXPD-UHFFFAOYSA-N,chembl3828289,3,CHEMBL3828289,f
K2:DBCGXMHNSUKOFD-UHFFFAOYSA-N,chembl3342493,3,CHEMBL3342493,f
K2:DBCKRCZJYUIKNW-UHFFFAOYSA-N,chembl4793819,3,CHEMBL4793819,f
K2:DBDOMJWNBDLGSW-UHFFFAOYSA-N,chembl2063325,3,CHEMBL2063325,f
K2:DBDQLLPCPIODHI-UHFFFAOYSA-N,chembl122182,3,CHEMBL122182,f
K2:DBMNQXNYFIEZLF-UHFFFAOYSA-N,chembl332765,3,CHEMBL332765,f
K2:DBPCXOFYVLCGCQ-SFHVURJKSA-N,chembl399311,3,CHEMBL399311,f
K2:DBQMQBCSKXTCIJ-UHFFFAOYSA-N,pancopride,3,Pancopride,f
K2:DBTPIYXNTFESLE-UHFFFAOYSA-N,chembl3330130,3,CHEMBL3330130,f
K2:DBXZXNJCPSGVAC-UHFFFAOYSA-N,chembl1232944,3,CHEMBL1232944,f
K2:DCGDPJCUIKLTDU-QWQRMKEZSA-N,idh305,3,IDH305,f
K2:DCGHMEHENRBEDS-UHFFFAOYSA-N,chembl2063444,3,CHEMBL2063444,f
K2:DCLHRRNJOZJGKD-UHFFFAOYSA-N,chembl1536119,3,CHEMBL1536119,f
K2:DCSUBABJRXZOMT-UHFFFAOYSA-N,cisapride-3,1,Cisapride,f
K2:DCWBQVATVGTHLS-UHFFFAOYSA-N,chembl558486,3,CHEMBL558486,f
K2:DDAGGHIDQSHQBU-VSGBNLITSA-N,chembl4096195,3,CHEMBL4096195,f
K2:DDAWTSCZLAACFR-GVUKDKGQSA-N,chembl3234871,3,CHEMBL3234871,f
K2:DDDLCIAZEXUUFD-UHFFFAOYSA-N,chembl1080585,3,CHEMBL1080585,f
K2:DDDLGNOZDKDSEG-UHFFFAOYSA-N,chembl1233853,3,CHEMBL1233853,f
K2:DDHASJXGNUWZTM-ZLEWNXFRSA-N,chembl561540,3,CHEMBL561540,f
K2:DDHUTBKXLWCZCO-UHFFFAOYSA-N,pinaverium-bromide,2,Pinaverium bromide,f
K2:DDKHTWASHUKHLD-UHFFFAOYSA-N,chembl3092468,3,CHEMBL3092468,f
K2:DDLPXZXBWGJRGK-UHFFFAOYSA-N,chembl2336015,3,CHEMBL2336015,f
K2:DDLZLOKCJHBUHD-WAVHTBQISA-N,6bio,3,6BIO,f
K2:DDMMDRUDZFGACG-UHFFFAOYSA-N,sulphadoxine,3,SULPHADOXINE,f
K2:DDOAQMGXVXFNSH-UHFFFAOYSA-N,becampanel-2,3,Becampanel,f
K2:DDPFHDCZUJFNAT-PZPWKVFESA-N,elcatonin,3,Elcatonin,f
K2:DDSLONVJHZPSBB-UVTDQMKNSA-N,chembl484780,3,CHEMBL484780,f
K2:DDSVUTNMKCJKGE-UHFFFAOYSA-N,chembl1326265,3,CHEMBL1326265,f
K2:DDTRZLZETKPBPQ-GARXDOFDSA-N,parent-of-cardiopet,3,PARENT OF CARDIOPET,f
K2:DDTZRQUKUGXHGI-UHFFFAOYSA-N,chembl561907,3,CHEMBL561907,f
K2:DELARNBPJXTDBD-IYBDPMFKSA-N,chembl402315,3,CHEMBL402315,f
K2:DENWVAYZRYZBAE-UHFFFAOYSA-N,chembl4278886,3,CHEMBL4278886,f
K2:DEOJDUHRJBKATO-UHFFFAOYSA-N,chembl1213406,3,CHEMBL1213406,f
K2:DEQFVDUZSNMHQX-UHFFFAOYSA-N,octafonium-chloride,3,Octafonium chloride,f
K2:DERFKFVMRCMNBB-CCEZHUSRSA-N,chembl1094042,3,CHEMBL1094042,f
K2:DEYMHFHACXKPOV-UHFFFAOYSA-N,chembl1332617,3,CHEMBL1332617,f
K2:DFCJPPDAOZROBS-FKWFRFQNSA-N,chembl264190,3,CHEMBL264190,f
K2:DFELGYQKEOCHOA-RBXNTRDFSA-N,org-34517,3,ORG-34517,f
K2:DFFHBQFOKXDZFK-INIZCTEOSA-N,chembl2418349,3,CHEMBL2418349,f
K2:DFHBLNUDXVTIIS-SZXQPVLSSA-N,chembl3775016,3,CHEMBL3775016,f
K2:DFIVZWWMRMZVLA-UHFFFAOYSA-N,chembl2047879,3,CHEMBL2047879,f
K2:DFKJNGVBNCASDM-UHFFFAOYSA-N,chembl1774327,3,CHEMBL1774327,f
K2:DFOVLSMXPWPCFH-UHFFFAOYSA-N,chembl1411333,3,CHEMBL1411333,f
K2:DFPYCCVFXMWMJM-UHFFFAOYSA-N,chembl334167,3,CHEMBL334167,f
K2:DFQAJLQXPSPNJE-UHFFFAOYSA-N,aurora-compound-1,3,AURORA-COMPOUND 1,f
K2:DFWBDVRBHHFDNZ-UHFFFAOYSA-N,chembl94431,3,CHEMBL94431,f
K2:DFXJYVQAAFOZDP-UHFFFAOYSA-N,chembl1236255,3,CHEMBL1236255,f
K2:DFYOVMKHYAWORB-WUKNDPDISA-N,chembl460074,3,CHEMBL460074,f
K2:DFYXAPVQNGLJHI-UHFFFAOYSA-N,chembl452355,3,CHEMBL452355,f
K2:DFZZGJMXAGYQAS-UHFFFAOYSA-N,chembl590105,3,CHEMBL590105,f
K2:DGBWMHMJGJSEOH-DHZHZOJOSA-N,chembl2013137,3,CHEMBL2013137,f
K2:DGCPIBPDYFLAAX-YTAGXALCSA-N,fertirelin,3,Fertirelin,f
K2:DGMNXRTWSNWYGA-KZNAEPCWSA-N,chembl3093947,3,CHEMBL3093947,f
K2:DGOJTUAQSDYETG-VBASKTGHSA-N,chembl198743,3,CHEMBL198743,f
K2:DGPCIFPFGHXRIB-UHFFFAOYSA-N,chembl594757,3,CHEMBL594757,f
K2:DGPKTIKFLWFZTL-UHFFFAOYSA-N,chembl4204375,3,CHEMBL4204375,f
K2:DGPKTIKFLWFZTL-ZDUSSCGKSA-N,chembl4207583,3,CHEMBL4207583,f
K2:DGPLSUKWXXSBCU-VGXGLJSLSA-O,chembl5220997,3,CHEMBL5220997,f
K2:DGRUIUDIVFCWMX-UHFFFAOYSA-N,chembl1891894,3,CHEMBL1891894,f
K2:DGTALGHHHYIQLW-MUEKUWCCSA-N,chembl4092511,3,CHEMBL4092511,f
K2:DGUSFVFTIHATAT-UHFFFAOYSA-N,chembl386661,3,CHEMBL386661,f
K2:DGUXFCHSPASYAU-UHFFFAOYSA-N,chembl3286737,3,CHEMBL3286737,f
K2:DGYLXKOLHICICX-YSCPKTQFSA-N,pentizidone,3,Pentizidone,f
K2:DGZQZSSRYAJDAX-XAHCXIQSSA-N,chembl365468,3,CHEMBL365468,f
K2:DHAITNWJDOSRBU-RCSSWNHXSA-N,naltalimide,3,Naltalimide,f
K2:DHBOCWJFJJEPCN-UHFFFAOYSA-N,chembl1097191,3,CHEMBL1097191,f
K2:DHEJWIJAJGWEQX-UHFFFAOYSA-N,chembl1808979,3,CHEMBL1808979,f
K2:DHEZMKZYJNFVFC-UHFFFAOYSA-N,chembl1173814,3,CHEMBL1173814,f
K2:DHKKONBXGAAFTB-OTYYAQKOSA-N,cyclovalone,3,Cyclovalone,f
K2:DHNYNLNKNQJSHF-UHFFFAOYSA-N,chembl87580,3,CHEMBL87580,f
K2:DHPCBFMFERFZLR-UHFFFAOYSA-N,chembl190467,3,CHEMBL190467,f
K2:DHTSUHWLPAEEQB-OALUTQOASA-N,chembl18136,3,CHEMBL18136,f
K2:DHUATBAZHILHIC-MRXNPFEDSA-N,chembl461571,3,CHEMBL461571,f
K2:DHUJCQOUWQMVCG-UHFFFAOYSA-N,chembl3609327,3,CHEMBL3609327,f
K2:DHXKHAXDIKGJKS-UHFFFAOYSA-N,chembl1078665,3,CHEMBL1078665,f
K2:DIBGTMXGHUALIU-UHFFFAOYSA-N,chembl218677,3,CHEMBL218677,f
K2:DIDVMNKRIDUMKO-UHFFFAOYSA-N,chembl3580926,3,CHEMBL3580926,f
K2:DIGGNILBPCEZIV-CVEARBPZSA-N,chembl1232180,3,CHEMBL1232180,f
K2:DIPBYRMTSXMCIM-MOZMXQSSSA-N,dosergoside,3,Dosergoside,f
K2:DIPZWMXJRGSEOV-UHFFFAOYSA-N,chembl4099635,3,CHEMBL4099635,f
K2:DIRIFWIKLRTNMB-DYVFJYSZSA-N,chembl225210,3,CHEMBL225210,f
K2:DJAUDRYHVNOPNC-HNNXBMFYSA-N,chembl3818547,3,CHEMBL3818547,f
K2:DJIGFNCGXOAXOW-WTPNCWHFSA-N,labuvirtide,3,Labuvirtide,f
K2:DJNWXYTWORPJNI-SFHVURJKSA-N,chembl270306,3,CHEMBL270306,f
K2:DJOVLOYCGXNVPI-UHFFFAOYSA-N,akos025147341,3,AKOS025147341,f
K2:DJVVWXICNCPOBW-UDTPNQRGSA-N,chembl4282642,3,CHEMBL4282642,f
K2:DJVVXKDLVNGSNI-UHFFFAOYSA-N,chembl1097895,3,CHEMBL1097895,f
K2:DJVYXMINSBMUHH-QAQDUYKDSA-N,az1495,3,AZ1495,f
K2:DJZCTUVALDDONK-HQMSUKCRSA-N,concanamycin-a,3,CONCANAMYCIN A,f
K2:DKAYYTAEGKGYQO-UHFFFAOYSA-N,chembl173799,3,CHEMBL173799,f
K2:DKDNOHRRHGRQHY-KZNAEPCWSA-N,chembl3093824,3,CHEMBL3093824,f
K2:DKFAAPPUYWQKKF-UHFFFAOYSA-N,gacyclidine,3,Gacyclidine,f
K2:DKFBPHVUBSXDJB-UHFFFAOYSA-N,chembl373497,3,CHEMBL373497,f
K2:DKGVKKQXPOIZMD-UHFFFAOYSA-N,chembl1258296,3,CHEMBL1258296,f
K2:DKRSEIPLAZTSFD-UHFFFAOYSA-N,viquidil,3,Viquidil,f
K2:DKRVZNFSWMWIPT-UHFFFAOYSA-N,chembl13929,3,CHEMBL13929,f
K2:DKSQEJYZOQNOID-UHFFFAOYSA-N,chembl100231,3,CHEMBL100231,f
K2:DKVKUPRCFKTRIY-IRIFPNPLSA-N,chembl3353348,3,CHEMBL3353348,f
K2:DKVRNHPCAOHRSI-KQYNXXCUSA-O,chembl1234303,3,CHEMBL1234303,f
K2:DLDQLFJKMNRZQR-UHFFFAOYSA-N,chembl2063434,3,CHEMBL2063434,f
K2:DLGSOJOOYHWROO-WQLSENKSSA-N,metisazone,3,Metisazone,f
K2:DLNAKYFPFYUBDR-UHFFFAOYSA-N,ambasilide,3,Ambasilide,f
K2:DLNFTRSEHUWEGO-HUUCEWRRSA-N,a-446,3,A-446,f
K2:DLNKOYKMWOXYQA-UHFFFAOYSA-N,phenylpropanolamine-2,1,Phenylpropanolamine,f
K2:DLNUPKDFXMWRFP-UHFFFAOYSA-N,chembl2316958,3,CHEMBL2316958,f
K2:DLRVVLDZNNYCBX-VDGMBKLFSA-N,chembl4876675,3,CHEMBL4876675,f
K2:DLSRIJJGQIAZHW-UHFFFAOYSA-N,chembl354145,3,CHEMBL354145,f
K2:DLVJMFOLJOOWFS-VJIFSZOSSA-N,depudecin,3,DEPUDECIN,f
K2:DLYMRVCQTVOYEW-UHFFFAOYSA-N,chembl1235146,3,CHEMBL1235146,f
K2:DMCRNUMVSATRTP-LCYFTJDESA-N,chembl1234089,3,CHEMBL1234089,f
K2:DMFOOUGJUFPBOG-UHFFFAOYSA-N,chembl217053,3,CHEMBL217053,f
K2:DMHPPEKTDQSHDS-UHFFFAOYSA-N,chembl18754,3,CHEMBL18754,f
K2:DMIDPTCQPIJYFE-UHFFFAOYSA-N,aob5757,3,AOB5757,f
K2:DMJCWMNMPJOWMW-NSHDSACASA-N,chembl459428,3,CHEMBL459428,f
K2:DMOJYCAJRLAKQW-UHFFFAOYSA-N,chembl251932,3,CHEMBL251932,f
K2:DMTJDVSGJMJVRQ-UHFFFAOYSA-N,chembl485286,3,CHEMBL485286,f
K2:DMUSMYYDKCXFKR-MRJIRHQNSA-N,bsj-01-175,3,BSJ-01-175,f
K2:DMWJVXKWQWZTQO-UHFFFAOYSA-N,chembl1257716,3,CHEMBL1257716,f
K2:DNIURSGRFSKVEF-UHFFFAOYSA-N,chembl3613921,3,CHEMBL3613921,f
K2:DNPIJKNXFSPNNY-UUOKFMHZSA-N,chembl1230617,3,CHEMBL1230617,f
K2:DNTGGZPQPQTDQF-UHFFFAOYSA-N,chembl3183440,3,CHEMBL3183440,f
K2:DNTWPYHLDGFXQM-KQXFUANRSA-N,sulfomyxin,3,Sulfomyxin,f
K2:DNUKGGCABDLAEO-GCJKJVERSA-N,chembl190441,3,CHEMBL190441,f
K2:DNVFTXQYIYFQBW-UHFFFAOYSA-N,fgfr-irreversible-inhibitor-1,3,FGFR IRREVERSIBLE INHIBITOR-1,f
K2:DOAKLVKFURWEDJ-RWDRXURGSA-N,daptomycin-2,2,Daptomycin,f
K2:DOCCSEDGBYCYLS-UHFFFAOYSA-N,chembl404150,3,CHEMBL404150,f
K2:DODANUINFWAAIF-UHFFFAOYSA-N,chembl1094838,3,CHEMBL1094838,f
K2:DOFKWVQMIJUKCV-ORDMVQLLSA-N,chembl3236081,3,CHEMBL3236081,f
K2:DOLNBRDFBGDLQN-VGKQJACHSA-N,chembl2407894,3,CHEMBL2407894,f
K2:DOMYOVZXZIZTRD-QGZVFWFLSA-N,chembl1231378,3,CHEMBL1231378,f
K2:DOODRBLVSRYGPT-CFMHULJUSA-N,chembl242510,3,CHEMBL242510,f
K2:DOPKEMLQPPMASL-RHYYYUDTSA-N,chembl183919,3,CHEMBL183919,f
K2:DORMVCLDXDMKMM-UHFFFAOYSA-N,chembl1766529,3,CHEMBL1766529,f
K2:DORZPJWJOBMQKC-UHFFFAOYSA-N,compound-17-pmid-36111834,3,COMPOUND 17 [PMID: 36111834],f
K2:DOSZIFWFKFJGQL-UHFFFAOYSA-N,chembl219973,3,CHEMBL219973,f
K2:DOTBZTLJSXFKCP-IBGZPJMESA-N,chembl1198138,3,CHEMBL1198138,f
K2:DOULSNZNYVKSOU-QLCCHTHISA-N,chembl4064361,3,CHEMBL4064361,f
K2:DOUUMUUUWUAPPC-UHFFFAOYSA-N,chembl1235902,3,CHEMBL1235902,f
K2:DOVSNSDMRJVTMR-JOCHJYFZSA-N,bi-5524,3,BI-5524,f
K2:DPAOHEUWPLGQDY-UHFFFAOYSA-N,chembl248712,3,CHEMBL248712,f
K2:DPEXRCOBPACFOO-UHFFFAOYSA-N,chembl379975,3,CHEMBL379975,f
K2:DPFONBIFXAOZIL-UHFFFAOYSA-N,chembl600811,3,CHEMBL600811,f
K2:DPJNKUOXBZSZAI-UHFFFAOYSA-N,unc-1999,3,UNC 1999,f
K2:DPZWKZQIGWCTDT-UHFFFAOYSA-N,chembl2443026,3,CHEMBL2443026,f
K2:DQBLKSRRWDWNKQ-UHFFFAOYSA-N,chembl383570,3,CHEMBL383570,f
K2:DQBWVSRNMDACJQ-CFRMEGHHSA-N,chembl1090388,3,CHEMBL1090388,f
K2:DQDASFFHMDSYAZ-UHFFFAOYSA-N,chembl3330104,3,CHEMBL3330104,f
K2:DQEXDIPHSRQWOA-ZIADKAODSA-N,chembl4162400,3,CHEMBL4162400,f
K2:DQFMVJVTSKUXRA-UHFFFAOYSA-N,chembl519143,3,CHEMBL519143,f
K2:DQGFCLJXYFXXIJ-LFIBNONCSA-N,budralazine,3,Budralazine,f
K2:DQIXTEDFNFZMCM-SFHVURJKSA-N,chembl207496,3,CHEMBL207496,f
K2:DQKBYCWEDPITFE-XMSQKQJNSA-N,chembl4171490,3,CHEMBL4171490,f
K2:DQSRCEFDWMQCCV-GQCTYLIASA-N,chembl184444,3,CHEMBL184444,f
K2:DQTLTCIEAKFGBZ-DNGGJULVSA-N,chembl3353356,3,CHEMBL3353356,f
K2:DQUCUUWRHZZMNA-UHFFFAOYSA-N,chembl1796763,3,CHEMBL1796763,f
K2:DQVUCDBOFDTXMU-LALXJTNGSA-N,chembl3339360,3,CHEMBL3339360,f
K2:DRDUZQHVFDFHIY-UHFFFAOYSA-N,chembl1825092,3,CHEMBL1825092,f
K2:DREIJXJRTLTGJC-ZLBJMMTISA-N,peficitinib,2,Peficitinib,f
K2:DRGNKFXIAXKCCX-UHFFFAOYSA-N,chembl2437461,3,CHEMBL2437461,f
K2:DRIMIUYGTDAQOX-KRWDZBQOSA-N,cay10593,3,CAY10593,f
K2:DRKMWYDJBBRCCQ-PIXQIBFHSA-N,chembl4166057,3,CHEMBL4166057,f
K2:DRLFGGSHPHJCRP-ZWGFAWFDSA-N,chembl4299491,3,CHEMBL4299491,f
K2:DRMSOWKGUXWJOV-UHFFFAOYSA-N,chembl4218705,3,CHEMBL4218705,f
K2:DRNKFZMXQOCVNA-UHFFFAOYSA-N,chembl1651456,3,CHEMBL1651456,f
K2:DROQXFHGKCGWRN-NPMSUDDJSA-N,zamzetoclax,3,Zamzetoclax,f
K2:DRQCVBMQNBRROV-UHFFFAOYSA-N,chembl1270016,3,CHEMBL1270016,f
K2:DRQLIZARSVBQMJ-UHFFFAOYSA-N,chembl590356,3,CHEMBL590356,f
K2:DRQWDMBSZHZAGN-VNNOTUCTSA-N,nifurizone,3,Nifurizone,f
K2:DRRLHDVXGXINDY-UHFFFAOYSA-N,chembl2397136,3,CHEMBL2397136,f
K2:DRRPOWMBNXYOQX-UHFFFAOYSA-N,chembl424664,3,CHEMBL424664,f
K2:DRSZMILOMUPIBJ-UHFFFAOYSA-N,chembl3342358,3,CHEMBL3342358,f
K2:DRWJMJVERMOJBX-SFHVURJKSA-N,chembl478834,3,CHEMBL478834,f
K2:DRZIYEHEFJCBRL-UHFFFAOYSA-N,chembl1079077,3,CHEMBL1079077,f
K2:DSDIWWSXOOXFSI-UHFFFAOYSA-N,chembl1615165,3,CHEMBL1615165,f
K2:DSIACOJIIGFHHZ-NSHDSACASA-N,chembl225180,3,CHEMBL225180,f
K2:DSKANFBRGYWCHD-UHFFFAOYSA-N,chembl215652,3,CHEMBL215652,f
K2:DSSYKIVIOFKYAU-UHFFFAOYSA-N,camphor-3,1,CAMPHOR,f
K2:DSUZLJDXUJUTGI-LLVKDONJSA-N,28a,3,28A,f
K2:DSVDKYADAKKORA-UHFFFAOYSA-N,chembl2048791,3,CHEMBL2048791,f
K2:DSWYPLARVKNCBB-UHFFFAOYSA-N,chembl3286738,3,CHEMBL3286738,f
K2:DTACOIAFVQJIHP-UHFFFAOYSA-N,chembl3422790,3,CHEMBL3422790,f
K2:DTBGJTHCIGPRDA-UHFFFAOYSA-N,stm2457,3,STM2457,f
K2:DTDZLJHKVNTQGZ-GOSISDBHSA-N,chembl1231132,3,CHEMBL1231132,f
K2:DTGDQRLXHBUCRM-UHFFFAOYSA-N,chembl118130,3,CHEMBL118130,f
K2:DTGKSKDOIYIVQL-UHFFFAOYSA-N,borneol-2,2,BORNEOL,f
K2:DTGVSZSMDOMAEB-UHFFFAOYSA-N,gf-128590,3,GF-128590,f
K2:DTHZUSMREBJMBT-UHFFFAOYSA-N,thiourea-n-5-bromo-2-pyridinyl-n-2-2-chloro-3-ethoxy-6-fluorophenyl-ethyl,3,"THIOUREA, N-(5-BROMO-2-PYRIDINYL)-N'-(2-(2-CHLORO-3-ETHOXY-6-FLUOROPHENYL)ETHYL)-",f
K2:DTJQBBHYRQYDEG-JNBMDGLNSA-N,18-methoxycoronaridine,3,18-METHOXYCORONARIDINE,f
K2:DTJQBBHYRQYDEG-UHFFFAOYSA-N,zolunicant,3,Zolunicant,f
K2:DTKUANPECHGGBY-UNMCSNQZSA-N,chembl113436,3,CHEMBL113436,f
K2:DTOKETCXTCHCDD-UHFFFAOYSA-N,oxiramide,3,Oxiramide,f
K2:DTVBRZFMWHDIOO-NSHDSACASA-N,chembl224868,3,CHEMBL224868,f
K2:DTXGOEIYJUXQHG-UHFFFAOYSA-N,chembl4168763,3,CHEMBL4168763,f
K2:DUCNNEYLFOQFSW-PMERELPUSA-N,gsk-864,3,GSK 864,f
K2:DUGOZIWVEXMGBE-UHFFFAOYSA-N,methylphenidate-2,2,Methylphenidate,f
K2:DUKJABPGWUISRC-BOSRLCDASA-N,chembl3422091,3,CHEMBL3422091,f
K2:DUKJABPGWUISRC-SBZVUBOMSA-N,chembl3422092,3,CHEMBL3422092,f
K2:DUPAJELXESPTNF-PPZGWQTASA-N,arcc-4,3,ARCC-4,f
K2:DUTQQQQGZMCEIA-DHZHZOJOSA-N,chembl3114687,3,CHEMBL3114687,f
K2:DVAPUVGZYOTZOY-UHFFFAOYSA-N,chembl495831,3,CHEMBL495831,f
K2:DVAXQAPODFQWRX-CVEARBPZSA-N,chembl485204,3,CHEMBL485204,f
K2:DVAZOVKPBNZYLL-UHFFFAOYSA-N,chembl214376,3,CHEMBL214376,f
K2:DVBPRWJMHURKHP-UHFFFAOYSA-N,chembl4065323,3,CHEMBL4065323,f
K2:DVGFVGFAANTCRO-UHFFFAOYSA-N,chembl470148,3,CHEMBL470148,f
K2:DVIVLYHDLNAXAT-OAQYLSRUSA-N,bay-091,3,BAY-091,f
K2:DVKIFCXVRCGAEE-UHFFFAOYSA-N,chembl1231913,3,CHEMBL1231913,f
K2:DVLXDPTZHLUZHB-PZJWPPBQSA-N,chembl250743,3,CHEMBL250743,f
K2:DVMBLTDKHALLLH-UHFFFAOYSA-N,chembl331906,3,CHEMBL331906,f
K2:DVOLWKZEIDCCES-UHFFFAOYSA-N,chembl240530,3,CHEMBL240530,f
K2:DVQOPNIPUIOXHU-UHFFFAOYSA-N,chembl5421015,3,CHEMBL5421015,f
K2:DVRMYRDLCLUXQP-UHFFFAOYSA-N,chembl1094718,3,CHEMBL1094718,f
K2:DVTLAQZTCJXBPC-UHFFFAOYSA-N,chembl122411,3,CHEMBL122411,f
K2:DWAYUNSAAKQFJZ-UHFFFAOYSA-G,pentalyte,3,PENTALYTE,f
K2:DWCWLRAGCYGTNO-JUULQMJNSA-N,zepastine,3,Zepastine,f
K2:DWDABWMZISXJQU-NWJBROMHSA-N,chembl3098189,3,CHEMBL3098189,f
K2:DWGUKGCMIQALCV-UHFFFAOYSA-N,chembl118446,3,CHEMBL118446,f
K2:DWJNPCRXBNWCJC-UHFFFAOYSA-N,chembl387262,3,CHEMBL387262,f
K2:DWLTUUXCVGVRAV-XWRHUKJGSA-N,davunetide,3,Davunetide,f
K2:DWLVWMUCHSLGSU-UHFFFAOYSA-N,dimethylcarbate,3,DIMETHYLCARBATE,f
K2:DWZMKBJNBGZSNL-UHFFFAOYSA-N,chembl1091346,3,CHEMBL1091346,f
K2:DXBBMCIVYYJMJC-UHFFFAOYSA-N,luf-5981,3,LUF-5981,f
K2:DXDVSYALLVVBOV-UHFFFAOYSA-N,azd1386,3,AZD1386,f
K2:DXEGZURWZZHACR-UHFFFAOYSA-N,chembl5090828,3,CHEMBL5090828,f
K2:DXEWLXOQDLTJTP-PIMKWFGFSA-N,chembl397184,3,CHEMBL397184,f
K2:DXKIKFNSKJTQBC-BQELKBSMSA-N,mexoprofen,3,Mexoprofen,f
K2:DXLSIJUGUJXUIP-UHFFFAOYSA-N,chembl215813,3,CHEMBL215813,f
K2:DXPHNGAMYPPTBJ-TZMIJSMNSA-N,sovateltide,3,Sovateltide,f
K2:DXUJQXZHHGJMFM-UHFFFAOYSA-N,chembl249334,3,CHEMBL249334,f
K2:DXWZPQRKPXFQGC-BRQCMSNFSA-N,ecalcidene,3,Ecalcidene,f
K2:DXXBCUNHPRDBPM-JOHXPNBHSA-N,chembl242509,3,CHEMBL242509,f
K2:DYEMZRKMQRNACO-WCHHKNOZSA-N,chembl1237296,3,CHEMBL1237296,f
K2:DYIRSNMPIZZNBK-UHFFFAOYSA-N,eed-226,3,EED-226,f
K2:DYKYNDZJFGABKQ-UHFFFAOYSA-N,chembl405040,3,CHEMBL405040,f
K2:DYNMYYRPPFVAKR-ZXTAUSOFSA-N,surotomycin,3,Surotomycin,f
K2:DYOBVJBSGDMYED-IADYIPOJSA-N,chembl3775434,3,CHEMBL3775434,f
K2:DYSGCGRDHIJLBK-UHFFFAOYSA-N,chembl495492,3,CHEMBL495492,f
K2:DYVFBWXIOCLHPP-UHFFFAOYSA-N,chembl368427,3,CHEMBL368427,f
K2:DYXYXTDIFMDJIR-UHFFFAOYSA-N,chembl1548353,3,CHEMBL1548353,f
K2:DYXZEOJTRVEJOX-UHFFFAOYSA-N,chembl34918,3,CHEMBL34918,f
K2:DYYJWDSYFDXNOW-FLOLVYIHSA-N,chembl3706620,3,CHEMBL3706620,f
K2:DYYPBYQGMZIFTA-UHFFFAOYSA-N,chembl1802410,3,CHEMBL1802410,f
